uid,duration,routing_id
tf:00a591aeaae34f4a87b6666c4e1d743c,5.0,ro:4768969c0eac49a8928d3d3ef0c1e4a9
tf:00a9c839d46a4078b30ea0eaebc41ead,5.0,ro:8b8b5397debe4ef99e5018629c3fbf17
tf:00c52829e24f4a9a855ca703f297d0c6,5.0,ro:54a7b0a02df542878028149af3188a0b
tf:00d1be940e4e4b98982a2be640542b5f,5.0,ro:fcab0c8b39744d2e9761b7b13c6faafe
tf:00d27dc562c147baac7ab8cf4344c6aa,5.0,ro:33752b269d9a422eb92be3343520827f
tf:00daf67129a14f64a0d2783f2eca94b5,5.0,ro:3f12688781a24a2db51c8d7d455e83a4
tf:00debc8b77e54962aa6c433a1e1e7a60,5.0,ro:5c9a4e259849483b943bd125632752a5
tf:00e331ad22d34690b0f94240ee3780c1,5.0,ro:c202affb8021463ebfb53346ce6e1e15
tf:00ebb311789c48dd876f79b88c5a4623,5.0,ro:235d36b6d3214ada9089a0ae934dce62
tf:00ebf8f5242d46e291990eafc3b463e7,5.0,ro:e2d081df421d49cc97130fabe6ddf6fb
tf:00ed7c9155de470ca35cf888e0b13902,5.0,ro:e7ae8ce3803e453ba9cb57cba7072216
tf:00f143b15b414eeea9b819b22201ac01,5.0,ro:a7ce3b8b5f044f489766800289632885
tf:00f15f592d0f424db2b56e2a5bc437a0,5.0,ro:e333b49548af42c089d2806f93928308
tf:00f1612b18bc43bf8d6200e72b729cb0,5.0,ro:6d695dc3e70941ed9e0e76151de2e32a
tf:00f196d2946743a28c9aa05a70674ecf,5.0,ro:1db8e31f703d4d81981342e800254eec
tf:00f5b35aab6e4b6dbb2d35c069eb711b,5.0,ro:479189e79a6a400e986f729ac9a33489
tf:00f68148b7334210a5b439982257ae94,5.0,ro:0426803e8e4840018fd39a472ee06dda
tf:00fb2b2df6d743188ac77e93e2fbbc5e,5.0,ro:915583a3580b4105a6c8cd9530f2a1cf
tf:00fc04108fda49df80c919a55cf2a7dc,5.0,ro:202b367f121646f698859c6561271954
tf:010a212bdca14d5fb15a0056caa33473,5.0,ro:46d7743b469f4a758373dfa3ed76c803
tf:010c3ee5a7ad4a5287ea32649b112037,5.0,ro:fb570e651e15406ba59551106fff0285
tf:0120e5ed54644f8299085fe00cf10602,5.0,ro:be3835d549304def9ba6fb456e2cc983
tf:01277124c0e74c69bd1dc40f2fada2ed,5.0,ro:701f9e93b1e64dfdb9719ee8559fb138
tf:012efe269470472ba202f23c149a132c,5.0,ro:daa021bbcb0345288c9eac1ab28b2637
tf:0133c4e136ed4c8f99e857f29648b597,5.0,ro:ffb3c9c60163411ab1c8ab1a22d6990c
tf:013b99f5d2ea4081b3ef10f6db209cfb,5.0,ro:b6aee3166d4b4ac0af993c3b3ed1fd14
tf:014222e0318b4ecfbddebdb20d3df795,5.0,ro:8b078d951d924860855d8a3faf400693
tf:0143cd3ab7de4ff790f2e48d179fef26,5.0,ro:c9020aae6c7041bc9776ff5a91f12936
tf:01457b7463984b4193f7ae22beb8ac05,5.0,ro:c6c983ac9dab48fc89c56c9a1d5fe7eb
tf:01502972419645c59dbde71534002166,5.0,ro:e12f2b2091a1471285fdb168254e70ce
tf:0171043cfc214c30b972cec9d8fb441e,5.0,ro:6720d94a7dcf4b70ac292e4100e092ff
tf:01741c3e074542a7981aa59b715f6258,5.0,ro:e33428239a38410f881636b3385edcef
tf:0174ff8fdcb649d48ba5f358c0a708c5,5.0,ro:49c2e5240b8444918c08d4782da50a1f
tf:0182b487c6304235a70604d269d3cd31,5.0,ro:c07f7f9951a14656b9f4e790983c2602
tf:0185acef84e346c19eb41315155ca2a6,5.0,ro:d8ef8bfe7ac04c40aacbc7253ca3b3d3
tf:018acfed4b8a4d5ab2626013a5f47a82,5.0,ro:a8ddab4b81334f6396b7be40954cd8bd
tf:018cf304fda24fc48ac890ad51dd193f,5.0,ro:c89a43198fed4dc18222f24b8d78471e
tf:01a2cb84ad6c4922ba04e6293a38ca7e,5.0,ro:77d1272bb39446fc996e0cf74d428efb
tf:01b2248354a74141972653edc738391b,5.0,ro:ad7e017ce7374674bed7759fca11c3d4
tf:01c00571753c4bd08d8254e1e140f64a,5.0,ro:c0023911c80146b1a5ba07ebd65f0b98
tf:01d7cfdddc004291a011f2eefbdb8a1a,5.0,ro:4f1132a0cb9a469f965a7795b21344b4
tf:01e32413e52948ad83cf3927bf8cf139,5.0,ro:c4808ca49ca0490b824c2d6bebb4965c
tf:01ec77080c564bc3b72d314650cd02ad,5.0,ro:52068a879c9a4e74b2ed823bad4e4fb4
tf:01ee181a7c2048b59fdf39b5c66a27cd,5.0,ro:c5a4a4bd283d4b9aab95568835bd291e
tf:01efd09b33444fd99d6a6c4579a23dd0,5.0,ro:0da93c1d513f425c9b4123eb3f8d672e
tf:01fd3f918bb6408dae09add0bd30c444,5.0,ro:84303f6a2adf45438d4c9b7207376b92
tf:0204ac04cd204a7ea7cdd7c57fe474b6,5.0,ro:32279127334b48e99bfb1c469bdd739e
tf:020abaea09ef41eb8f42ca4576322c1f,5.0,ro:299b62be72304b5f8a5afa4ced771c3c
tf:0213ae01c7c64b328636b6bc51ace13b,5.0,ro:a303baad95e34e34a0fa48c36e91cebd
tf:021b3001747d4f25b47a8c6aab6efc2a,5.0,ro:683beebd7dcb4e4db7187c8d6e662e54
tf:021f4f01a0f34d5bb624db91844a5575,5.0,ro:ee40201964c143c9b7ab05bc4b695c70
tf:0222508d180744c2b71cf96bbba20ae1,5.0,ro:7aac60b8523848d4a873a01b0d187f88
tf:022add7d80534b338649e4c83dd198db,5.0,ro:6c0339e6d47c480ca34628b79d8b45cd
tf:0237ae3caba746ceaacb8219a9cf4731,5.0,ro:5e3a5779d10a4a97bcaa3953ba49d603
tf:0237d558ddcb4b98ac122358787eaa5a,5.0,ro:23ea19bafb7f4e7b908dfd6d6f420fc8
tf:023ac437aecf479a968dad17ad484e24,5.0,ro:87e0026d82f54e3fa6fbcb9f6244ee7c
tf:023b7a82059a40c8a9b370efbff2a906,5.0,ro:aa9d14b3e99c454fa415e9166a95bf04
tf:025141e88a4d4d1f8b4d085ba97a975b,5.0,ro:f54cf84f127b479aada1fb028a494244
tf:026089aa007f48d59946df03c846257a,5.0,ro:4cb59818510740beba268d9bf9c8e33a
tf:026b40fc45fb40d2b9c203b911031acb,5.0,ro:191b3df0b84c477cadcd02996ce36db0
tf:026b4b8d1fb3425bb90635acd5c868ac,5.0,ro:ebfbba5f7b4d4cd3a692c20481fb9442
tf:026d106fb2e8405a8fa4058a069d6bf5,5.0,ro:768d396aadd949799214a98552431439
tf:0275a91b1d694c8aac192d57a4315976,5.0,ro:af79551efb2e400694f6bbd409b56ea7
tf:0287da74f49141dfa8a40c7d77606415,5.0,ro:5a5b4aa432e3419a8822061e032f7bb6
tf:028fede8b5ae42dc8e112d66b6b80f94,5.0,ro:20096d496eed4fa8b02ebfdf60df954f
tf:02921cff56dc49bbae3426e699244635,5.0,ro:a6c74cece11646beb1a1a0225df599b5
tf:029a0d3545c942f9a38128433f768ef9,5.0,ro:5ae3af1fcde544d0b3b3164603208db5
tf:02a5837433d8446f97b72b84688a6c73,5.0,ro:412f4e7c10a8435fb9bbcc62f383a2af
tf:02a96a30c5624f1ab6dfd98cfca6ec4e,5.0,ro:2864687e442d47cb94542942e218d912
tf:02b11e90035a436bbf03fc401d9c41dd,5.0,ro:a443cd2814ff48939075dedf3e15e2f9
tf:02bedfd22f1c4ac98a9a29a31d8db1eb,5.0,ro:2c5d1eb201cc43269c24c269c16b42e0
tf:02bf36d475c5481eaa019336334ab889,5.0,ro:a8e007b6dba04502ae00bbe629e50b4d
tf:02c6a3cf508e414f9aa42c638f968f3c,5.0,ro:05e79b6eeab74ad58262927e2c6768d4
tf:02d042330ae443c0ae2b2e629f95dd50,5.0,ro:77eaac36254d40d2b52cc23e57c3be0e
tf:02d38fdac2774a20b116c521cc9f003b,5.0,ro:d969f76334114eda86f5dd0bcd524ec3
tf:02d7fd5fc315431db93f6509d2ef21b3,5.0,ro:977cabb246c5416fb8aa372df7f2cc29
tf:02dd4e8c671d47c99ddf5483d2fcd4c3,5.0,ro:02c26942c0c94081be66abcd24e83b16
tf:02dd7914372646f895039a7b87944fce,5.0,ro:648cd1ab825a4055bed283b1e062544e
tf:02ef443a60c243d3b133a2358925cceb,5.0,ro:97e62078a26841baa7aa2c044b487164
tf:02f02ba669c846e28322a32cd3a2c507,5.0,ro:045282fe4286437b8644e1f37e0c7100
tf:02f103f0ceed4b6ea9388100917fa5e5,5.0,ro:5afd72a45c824d0e84e79708b91feef6
tf:02f676d191c7471d8808b5a8a2d413ce,5.0,ro:74511e4acdac4ba680e2c074758947a7
tf:0303be4865074736a48ef8aeed7933a4,5.0,ro:76c9d0a92c4d46a7912e2172bfa43366
tf:030874b3e6d5411387f637e9089b323b,5.0,ro:062f7c8774a14a86b96f91938cce0b3c
tf:030a91345c7442dea88ef2df7d98eddd,5.0,ro:2ade4b5ec667491b8ad2a1269fa5badd
tf:031b7398d9d7413ca9f0b9dc6a4359a0,5.0,ro:1cb22bf0b70a4cdf8b9c3644dfcdf1c1
tf:031f630b8c344089b3c0ff6d2786e813,5.0,ro:985dd5f25b474763b692e4156e0b07f0
tf:03270dd1716a4695a762300ee7986d5a,5.0,ro:21350b7314174164833288b57c8734c7
tf:032a686298324c379c3a686f68668000,5.0,ro:647c882e1f174e2cbdec9e75d5179429
tf:0334465641634135980a742626adb2c4,5.0,ro:211165db861f475d8e5de1ee25d29bb0
tf:0349e121ce104263bc4b339feabd57d7,5.0,ro:5f7233f78d884e139ca03828f99698b8
tf:03507826863c43af94877e9ca77b0325,5.0,ro:61fb2d3bac1d40428da1e6634635d5ff
tf:036168bbdf244a8b9478cdbf141b3180,5.0,ro:3479fa38b4d847b19eea964b20566fcd
tf:036acf82235d443e850b16b10f54c9e5,5.0,ro:0ab770f024b14a06a724871fe5034ac8
tf:037090143a8943c8816c06c642bbef7b,5.0,ro:c6235171f433451eaf5b83c6f6528fc2
tf:0371e8978bdf43c1aed025ba3104eca2,5.0,ro:0fcd87acda9941558ecabfef589ac24e
tf:037bfd743c5643e99c83c0b7915493ea,5.0,ro:6bc059c2ea8144c4aa78c456471fd117
tf:037d5e2cfd1049a685e32f6e6adaca7f,5.0,ro:f34efdacb3a5480e9a42a61ecb1ae239
tf:037f3470fe4044539feb70e5f0b41aae,5.0,ro:d9cf2b50636c4b11975f575f49dc57d5
tf:03809947d21145a58cf41af92e63d0af,5.0,ro:8151b6a09ded4b7cbcaf555d6a35517b
tf:0384c4cc247e4341ba92a4c2a949245c,5.0,ro:cbf21e3d6d6f4bfdab090a3d979afbce
tf:0386abaeea5949d2b21e2a687e29541f,5.0,ro:14c1ec29594e492a974d01cf182af835
tf:038752655dc84267911eb790a7ec60d7,5.0,ro:133f2194ff164c87aa088381b6cee4d1
tf:03909715a22e492282e5cf84456ab118,5.0,ro:63354ec801534d8f932ed8403f461add
tf:03a45c2aeddc47d1ad86316e2d861b15,5.0,ro:4caa4d1da39343ec801850fd170af9ab
tf:03a5eacc1341488592dc04df133a3a2b,5.0,ro:6a34ee6830b94422b98f984e3469ad23
tf:03abd475c9d845a3bf5002236f364369,5.0,ro:ae2fa2eed29844689e1c702e55c1d27d
tf:03b32e716d7b4ed692fa2185fb1c1893,5.0,ro:c49ccc750a824eb382dd276116d116d6
tf:03b3a6896e234f95adef0863fa56117b,5.0,ro:ce3da61878bd48c9aca5b1cdcb5328c0
tf:03cb200fb49b429caa001c7a3a640869,5.0,ro:39baa41ab7d84e68941be7e358467d11
tf:03e31f23b94e4b1cbe0d0214461aa7b0,5.0,ro:668144f6bc0c42b5af7e71949a8e47de
tf:03e86ab1bd3b445ca551ec6b57fa8102,5.0,ro:22d64ea7ec2745a0875cd76dd6fdcfb0
tf:03ecba9e85604d04869b26808c3b72c7,5.0,ro:dfdb3e79a07646379313dfc86386e5e5
tf:03ef15f57c494928a09a1ebf410db27d,5.0,ro:0e3b304036cf441fb14fa61a1aec8d2c
tf:03f2dd90116d4cef90192be0aae2da90,5.0,ro:e50f36c65cf744cb9bd2a88d295307a0
tf:03f5fb123349454fb21480b47eaf3339,5.0,ro:0d0e37a3c3144d949f4888a94f4590ce
tf:03f6ed9fdda84c24b78a7178b79322f6,5.0,ro:ddee8269e5544f40a1d448aa7249dd55
tf:03ff4624016944f5a3323f3df38665e6,5.0,ro:2f9371bd41a9478c84027601775abb4c
tf:04144dbd65734cd69d16661f5f2c2276,5.0,ro:a05e8606386b4491b8d9007b1ff9de98
tf:041c65f8a9a9484fb1f97acf599bcea6,5.0,ro:476f105fbf324392af6f0ce455597758
tf:0426fd9589af425f9fb25ad84f1c3535,5.0,ro:afd780c5fbd44634bd82da3cd8111cc3
tf:0428906611af42b19874f169bb8d2f73,5.0,ro:dbbddb66f39742ae90558b0e074a984e
tf:0436c8714ef947f0a1afbb9357b8d977,5.0,ro:f8734f191b06406cbe340b15c3481473
tf:043913f011994eafbbe8988ca8808b9c,5.0,ro:3b68e1f7ce57482aa3268a227f836307
tf:043af63ee09a499da3191a385da26fbc,5.0,ro:020006eaaa8f4f55a31de63a5022db57
tf:043b162029ee426fb992678b1e9697e0,5.0,ro:fafac61fbb004772b97ca1e7a2254cd7
tf:043f741c193b413fb97619eb031badde,5.0,ro:48f464a09ff743628605517d5fccae3d
tf:0445f178f3144131a4c4587fe28430fd,5.0,ro:32871feb7a19435fa8849289c9040454
tf:0450038e81bb4e3fb0f43f7d8f18b5a1,5.0,ro:0204e25e3b634777bcc313f1ea26c130
tf:045ece9a109644069a4c430276b97744,5.0,ro:9f19329350284112a7c2ffead7295510
tf:046daf27848e4ec6a270b6ea94e6bfb0,5.0,ro:82e6a2ddd39d46c492be86d00483430d
tf:04730cb8d8b84395977c485ce9fd05b7,5.0,ro:ddebb506d5fa4aa3a0eb425bfef9d45e
tf:0474cb92be1d44b9a0e95d1d0b22fcc0,5.0,ro:6112475610cb4d93a48d6bbc49682007
tf:047991a1db15457098447d3454c2b9c1,5.0,ro:9ad42b0ec0fe46bd90d494c438a5a518
tf:0479f377b3ff46d29916a5a854528361,5.0,ro:bf28d01f480848dca9a192aa9b4b337c
tf:049fc4d67303493f9db829e3187a4ee2,5.0,ro:be8ccc0c88e34bcc8e7861fc6cb169b6
tf:04a1ba3f75324d758f35e15a93944818,5.0,ro:8baa4746d8d34c1da8279efd962bc577
tf:04a96d4781d745bfb2b7cb1b69a7e0b3,5.0,ro:ca46f9f9a0314b5e8e6d77da72aae77c
tf:04ac94785a964affa863476b7d01b112,5.0,ro:89ba1e70d00a4617a290a7492ed7e4c3
tf:04b37ae9b6ea471792ea011b7be70ded,5.0,ro:855f48ec3368432cbeedd08a31a62ccf
tf:04b605791b894ed69790a69f0c6aa1b8,5.0,ro:dfc7598234674dc8bd63bd05a3d850d2
tf:04b91406da3048628180ea9d2d1a1f49,5.0,ro:359359ce218e4061b8b330753059e17d
tf:04ba2a261fa54d20a1273e635de44793,5.0,ro:9fc45c6668dd49599414e23bf7bccad2
tf:04c022f42ea04fb498a599502888ba6d,5.0,ro:3cb5e1a4c2b24671aa16c0ec062e3961
tf:04c18d524cb44c389a2c5cd2ce8f633b,5.0,ro:c7e979b2d5c1400cb3988ef76d9c642c
tf:04cc7450df7a44d48245878b7117146c,5.0,ro:c688b9cb701f4a3f9c9bc871379bcf8c
tf:04d42277bc39433dab20ecaff87be60e,5.0,ro:46ec7df16dac4c8daa863102e0737169
tf:04d9ffc75cca462e9757947e0b5795c4,5.0,ro:e5f9aaaeaa6d4867a57da5ed6cc37844
tf:04e124f84c1c4d34857ef16fef736d5a,5.0,ro:3ae0064732c74d548038c650047aef3c
tf:04e7e11c47cc4771b04903842c1e0508,5.0,ro:af99aa81848e44099b81841f43159351
tf:04ec6b0d73c34461ba76e3bc7d24761f,5.0,ro:108060098b5140b2a4168d04189b1958
tf:04ecbdf1d7214bcd9f1f221fafb1d04b,5.0,ro:6a316ab1fbb14af994bb73888c175e2c
tf:04f9d88e29114b68aff9c8e7d31ece4b,5.0,ro:979777816b4248379b83d505d5bcad67
tf:05014156644a4764938b282214600a0f,5.0,ro:d8e6a8c2e0464ea8b561345b25435ad0
tf:05060f299a834b58b6ba020a3bffd7b6,5.0,ro:2216cb78bc2b47ef9af5262088c6218f
tf:050a5be48ad04bd9a89a0dad94378b4b,5.0,ro:f80d1f72ebdd40328653a45d7f75d8f0
tf:051ee358befb4874b980a0a5c4b0e434,5.0,ro:a625d777ac21439fb4b80c1d5919de7c
tf:05219462fd774fc4b2d28ddea6c91024,5.0,ro:b71eb396d4624728abed75d5ea33b9ee
tf:0527630d70984389ae474575b0d12cfe,5.0,ro:f0c28748601c4366a451c0bde51112a7
tf:052cbfea96e8492aa8dc12b16225b765,5.0,ro:4ac776f94c614db39957e31268e9281b
tf:052e86ea412c421c9421b162fa4475c2,5.0,ro:107d7543eab041a3bdb21b294eb27948
tf:0545bfcccca14ca19307d4c6a069156e,5.0,ro:2dcbfb70f63146c68e765257be7faf8b
tf:0546c7bbee2f4acb86a47a14ff66208f,5.0,ro:2c73bd7687ba441d94d58f9303488f82
tf:054948c8b2da46ee95932f03b9a3540e,5.0,ro:b97767ca3a9245f0ae3f0106a1f890da
tf:0555d986b2934976bd3b7e62a82c5f0b,5.0,ro:4583f74387bc4c49a2bbc37012ccfa1b
tf:0559dcc2b3b947d4ad22087a8a385597,5.0,ro:17f570c4736446518e71ab0541900fc9
tf:055abda7b1c64ecab525cf8998ca525a,5.0,ro:be1c07c15a834c2f8da0cb6b79e63019
tf:055dbe9fa55a40f59fd4470dcb0e85a8,5.0,ro:b233a42c8d1f4613b5b2fd7c3fc38ffb
tf:055de43a847f45c3b64dc1f2d451bba6,5.0,ro:384871b537db4d599fc06b0111f4cd1a
tf:056697439c484825ac2ac4709604a667,5.0,ro:3baf30458bf742daa45a410aa96bcb4f
tf:0567357c6a314d8c8f899474766db6d5,5.0,ro:84bac713178649388ec8791f7df9a09d
tf:056b8962c60c403ab3446d4cfac6d0de,5.0,ro:5e812778330d4ca3a2efb5aba993b112
tf:056bc3cb33314e11b253a8f3bd595ab4,5.0,ro:12eaeb6924a944e187aee5e0ca4799b5
tf:0573a30fd1354265a8996d27af6431db,5.0,ro:81d2ac3ccd59414c8afcd4260b6e3b28
tf:0579d577790c43e68a5af996511c06d8,5.0,ro:8f6b7776de93438cae7ad4b18a0c88c4
tf:057d918cc1c94f2b86e4ac0a769e578c,5.0,ro:4c7479b39917453699c54e1b91ee0e75
tf:058c84af16db4b49bca7304b9d8f88ac,5.0,ro:04a342ecff7e47ad8fbeeef96997774d
tf:059af3a01f0e440f90804b596b476d0e,5.0,ro:6d7591a287174f1eae0e2adda15b95ee
tf:05a975d6644d4fb791206edf640ee92e,5.0,ro:4a2a7507fe724ce89928dd4d737cd093
tf:05c0cf2e76e84d6f936d2cd07632d0aa,5.0,ro:f93f3e7f0ca64dcfa3cba080cecc1bbc
tf:05c2a81af979420295e3c0c86adaeca5,5.0,ro:e2b1fa4ea3e5483cb7a6b3257e25d090
tf:05ca11af069a4b6895d270d1a8d200a4,5.0,ro:4db6ae9bfff9422fb8a78757c2bc05e0
tf:05d7f01234b64f86a77ac0e81592ebde,5.0,ro:49b915eb1b404aae8b03f4b8cd7db33a
tf:05dbd69f852c4269b5fb73594ef9db8d,5.0,ro:5056bd6e8d9342ea84f5e3fbb144671f
tf:05e1e851a20740f9a4947070ef763859,5.0,ro:ba3852c4289b4c07b78b2dce9fe3a90b
tf:05e2c3a5ffec4e2c8363911f700c6ce0,5.0,ro:9794928aaf0549e5811dd737f990784a
tf:05e382a5fd284ae787b8956eccdee426,5.0,ro:7c6b51b852634f529b184ac3f4b7ef3b
tf:05e422e6c28544eb821300e5e8ff1d62,5.0,ro:687447ba741c420cb8c5a649f026f84b
tf:05f36730a25c4bab8ab6b4b5d39f1c3a,5.0,ro:89c1124e2ad049d4a00aa42e7ad15d46
tf:05f51b676e16460296695c5648e2159a,5.0,ro:0a788926e4b6410a8010abe53e94fcb5
tf:05f56e6304644ca5b3e594e8a37eea2a,5.0,ro:d56ffe0b8ba5459699acd6182105bc8f
tf:06004c159cdc44be946ad9886b016c70,5.0,ro:28c91e18cc7248918bbde070522b555a
tf:06046ed5ef514c40bb4917808617ec48,5.0,ro:c9358cef71194f08a65f7b9c3cdad7a5
tf:060e1a887841415e87d3784768aa39aa,5.0,ro:3aafedb843154ad1b569068edae715ea
tf:061a76d6d36f4d888a64f8daf7ec7d8a,5.0,ro:378ce552d8904574be8661e15da7c56a
tf:06244bb17c444ee8b7b622c7653158d5,5.0,ro:7d91474c79d648928f78661444e395f3
tf:06273d4b658f48fb814cbff071dd0cbf,5.0,ro:d451db80b38c4550990f5cd8629f7bb5
tf:0627e05dc7df4536a26e2755b5db76ae,5.0,ro:286f91224994499ab5bf6570dea4fdca
tf:062e3109527f497ea874cd837affaf8c,5.0,ro:a3f0bd1ff7814d5bba550aa08a0b023c
tf:062ec15917c44f9a8978e80ef74e5847,5.0,ro:611ab9c7f3f64009bf83a60bf7d49cd2
tf:062f2f53020f4dbbbbf279da02b29d88,5.0,ro:a4070e0a425a4ef4aa80f9b07a0188a5
tf:0639d5ec765745ae84d2bc52e93d6326,5.0,ro:f10c6de6fe634e7fa94b0b10334ad5e8
tf:0640f367ce1e4ab6a994f7cb68491a57,5.0,ro:5a402d1955a54e0bb70c0d324cc825d7
tf:0641b55bca8a4455bb9226d643b2d950,5.0,ro:d60fe3a1a1ae48ce9a35444687951134
tf:06459515c70c43d68102afb65b88f5aa,5.0,ro:18a822a2e47d46658834063313075ca6
tf:0648deedc58c4995b486c4d911a7192c,5.0,ro:eb14302a55144cdbbc936295faf056aa
tf:06504f755803482bad57af6036174326,5.0,ro:7ff39345fe2d411697ce6a9424fbd201
tf:065484761b3541089ae01824c773c2ec,5.0,ro:f46bfc09eff543cfa73738a1c7d84022
tf:0658af17dc5d45ee9e8d7df7f5dddee0,5.0,ro:ad46b742e80541e3ba949416723cc8a6
tf:066104d9179c46c2a93322cfe7ce0312,5.0,ro:106e3ae037784f2388658893bf820acf
tf:0664925c92f7438fb7154d085fdad0cb,5.0,ro:232594ec1ddc41759d21a2178dab0f03
tf:06653ff678734c76a781c7188911a58d,5.0,ro:61488252c0ac44bd8c76e21b47240ddc
tf:06669a688a2142318ea2f94fb56b1461,5.0,ro:d0020dd6109c4bec83a8d3fe99a1737f
tf:06685c304ae048fca93c9dcd541f98a2,5.0,ro:7c6815a88b114ed18779e6be6c422e7f
tf:066f1024a80f4426a217c315a8b7de3e,5.0,ro:00d13c0d19c0450d85532ac3ec5aedde
tf:06725f640ac04436889fd347713f6e16,5.0,ro:5e154b2b33a94337849c72c3c5d6eb50
tf:067cdaf8e46f4d75bf247b066e3b5a4f,5.0,ro:b60320e0ac15451fa87fa6b276becf55
tf:0687fd6143864c8ea47728f79ee14cd4,5.0,ro:76aba06009244319af69459026e91ff6
tf:068a14cce6d945a197aafa1d85406206,5.0,ro:82be825571da4ab58440c3096765aa73
tf:06b2d6ce434b404aa54f5a4bed1f9cc7,5.0,ro:4ae776a8a1934eb8bcb14fd9d89e9ff1
tf:06b5a828d31c4ae99966f9e55b246f57,5.0,ro:780145516f574d51abee0491e33a1f26
tf:06c395c32cfb4a5f86d377ff7946c08f,5.0,ro:34f24e643d5445b6aeb7cdf2c989eb5b
tf:06c94a37ead24caa9c8384e56e71e39a,5.0,ro:e6e43ef83966400aa2f998c5a13daca5
tf:06cc27d466a44715900d221facc1161a,5.0,ro:ec43b89a16cc444e9c1287656d36a3ad
tf:06ce28f0a4d74e47af124f5e056fa774,5.0,ro:0b7c010073c04be6a6e9b8f6f7befb33
tf:06e1d2d577e7492eb35e600558f936cc,5.0,ro:071bee2f792a40e8925b82487223de7b
tf:06ec1fb708dd4dda997b36c0acb2c2f9,5.0,ro:168ecac89b90456e81f8c535a64775bd
tf:06ec6fd033db4915b3ab041612e97d15,5.0,ro:14a01ea26e324548a53cd97cc3bf4ff2
tf:06f2ca43cfaf489ea7e833a735a70e6f,5.0,ro:506d0ee010db4691a81f2eb5a966af08
tf:06f7111b6af54b73929c82220c80eb0a,5.0,ro:8e7c1cd6858745e9a68cdcfa82f3daab
tf:06f87bc3b65a4943910c79abead597fa,5.0,ro:ea4778fe518744d2bacbfbffb25e0525
tf:06f925d55eaf4cfa95a07e2c8e9f5c2a,5.0,ro:61eb1b279f6f4129b10c6ebf091caee7
tf:06fbf884a1544b8b9b456891aab44072,5.0,ro:342ea0f6ac2d476db492ca61b6d69a99
tf:06fe2828f70549d7a6e79865fce0eeff,5.0,ro:0af3ef561d7f4a74b72c478d5947244c
tf:0704cc9bf63440a5bd05419e65db71b9,5.0,ro:643a56ba60db481da67f508c8a266f53
tf:0707425976f24477a08f69c6612a9430,5.0,ro:e9ac6959988c428099c0d9afd83fabcc
tf:070e7c08f0e243c1bdfa4d055803dce2,5.0,ro:bfdd8ba4bf1e40ddb48df89f0bb93976
tf:0717ba6c46b74472beb46fdd7af8ffa4,5.0,ro:9bff2ff12963485ba1a140d5fa0247aa
tf:071b239ff8e5444b92bef04364a5c4d6,5.0,ro:666acbf0ac7544f8bb6038a2a5484b3a
tf:071eabb16d094f67bedf7bea62dfadfd,5.0,ro:46f3ce0294454235ad7d2ddfa9feace0
tf:071fa9782fd24184b40fb70ccafdd34f,5.0,ro:0950febe0df140f1baebff0b9dc9db92
tf:072a7b6647264ef88f3c43fb73b0b121,5.0,ro:5fce23e1ee254ea0956a22f5d47201b1
tf:072bb8889042453f96d94f8532b50a92,5.0,ro:32361761192348ec9b648fcdd47a09e6
