name,exp_id,value
Abar,exp:938e852a328043908f883cd722176adf,0.0
Abar,exp:93a7b0d149674a59944f135f01504658,0.0
Abar,exp:949bebd38bb04cff929e1cade4b59d0f,0.0
Abar,exp:9512a59a23ef45148edc0d65472e0ac2,0.0
Abar,exp:971a0649082048bcbb38ff5f5703ca6b,0.0
Abar,exp:9796ef566ea54af1a36cf5822f863a71,0.0
Abar,exp:992b64c7e0ca4bfeb8223d86ad31beaa,0.0
Abar,exp:99c169a1d1aa42bbb6364af469f9b097,0.0
Abar,exp:9a7f340195404911850a74300ec7f143,0.0
Abar,exp:9b36026b14644d87815bdfb35c192941,0.0
Abar,exp:9c44b82e96a84fdd88248879a4c0fd80,0.0
Abar,exp:9e11932e68c44a82b74d620107a71350,0.0
Abar,exp:9f8effd20fbd46ca8788571b26e2aecd,0.0
Abar,exp:a1a19dc56442443498621d8b623ac8b4,0.0
Abar,exp:a24c7ee447b6438f90276b31268a82da,0.0
Abar,exp:a3bc60655f0b46bdb8049f1ed404e92c,0.0
Abar,exp:a532d3d09701418389bd532709300f3a,0.0
Abar,exp:a5bc888f21bb4966924f0254a42055c0,0.0
Abar,exp:a67ca6726a024bb7b4aec02c192c8108,0.0
Abar,exp:a7a3c713cf494c05b2f35f09b8cb5c5c,0.0
Abar,exp:a7c70723e6fe4f54896f881c14377b5a,0.0
Abar,exp:a7ef52dcc56243d391a595b126a38547,0.0
Abar,exp:a931d2fa1bfd44de9c00f739e6a03437,0.0
Abar,exp:ab2a2956c0af4e7bb4e86d3e4b00de77,0.0
Abar,exp:acee96f178a9408ea4febc3b4c1d7f6b,0.0
Abar,exp:ae8e77772452405f80fe0787757e0ddf,0.0
Abar,exp:aea8f098b1ac43a2b18a347e282b54f0,0.0
Abar,exp:af742c55ef174c239f4645b851aa3af5,0.0
Abar,exp:afeaa20208b44739a541477a4f4d8fe6,0.0
Abar,exp:b05c145a28c240aa88cf7f8e8e75eeb6,0.0
Abar,exp:b1811e3c773a42f9b07f680255ba4ab8,0.0
Abar,exp:b2f1548424ea4bd08d39bae2570dbd86,0.0
Abar,exp:b44d6c739236405bafbb5a84a6cfbd8c,0.0
Abar,exp:b5b5099b569a41578e2941a345b88612,0.0
Abar,exp:b5c431fb8ccf4034a330e5b2810b4094,0.0
Abar,exp:b6ebadf3d6664ddb873153d686c89138,0.0
Abar,exp:b8c39a8137ae43a0913fd8c90afd63ba,0.0
Abar,exp:bb902fd4b5314ae5945269db649feef9,0.0
Abar,exp:bc5fe93a13ff45a3a29dbe0ee8a596f2,0.0
Abar,exp:bfe7d7909f124ac8a2273e2bcb6b30ce,0.0
Abar,exp:c081f053ae994e25a129b96760e7acbb,0.0
Abar,exp:c2570f8058df47bc8b4a2729541946fe,0.0
Abar,exp:c2570fb7e1fe48e594efbd1f85547e18,0.0
Abar,exp:c56bdccacae44a33a9e0ce7fc9b308cf,0.0
Abar,exp:c6864f29ec1f49ef953de028a917d3e1,0.0
Abar,exp:c8284427bc994bfe909ad152d28aaceb,0.0
Abar,exp:c84ef3d683f1480d813c8375ad5b846c,0.0
Abar,exp:c8d8d07fd25946b0afafde49a95696c5,0.0
Abar,exp:ca2a09b4bf6942fab01bade704b2325f,0.0
Abar,exp:cb450da5b2314939af3bff238bad5080,0.0
Abar,exp:cbaa8223047f463abc1c0135ac9135d1,0.0
Abar,exp:cc38de5907ba4030acc37accc2ca95e6,0.0
Abar,exp:d3236665cc6a44c28644513b173352cd,0.0
Abar,exp:d4e2bae037c9494d9371908bb6e2325b,0.0
Abar,exp:d5a03eb9c1c443148087f47c597cd74f,0.0
Abar,exp:d6d8377711cd44229f6cad6f98f11631,0.0
Abar,exp:d705590ddc4f459b86c63dc5879aa0c5,0.0
Abar,exp:db73261fa1e94b0bbe91c03f67ce129e,0.0
Abar,exp:dca40e452bfb45838f8e765e34bdda4e,0.0
Abar,exp:df19b81dea7f4647843415354aa4f7c1,0.0
Abar,exp:e0dbb222448d40e5b90d7a6b1493af12,0.0
Abar,exp:e2e0e9dd36174f65b49a27c90c067e49,0.0
Abar,exp:e326d2f4b28148cd80c30a6eec874267,0.0
Abar,exp:e4004fa1f6e84d95ada7377ac34ca525,0.0
Abar,exp:e4748efe9d5944daac573771fcc144c9,0.0
Abar,exp:e49931ddbb0a47d19f5d5b2cb2a7810d,0.0
Abar,exp:e5af4106e1d847f08a79f00c64183e86,0.0
Abar,exp:e5c4d308c792434e9d121d3c191fa5b8,0.0
Abar,exp:e7aa03cf7c774acf9a596cbd9ebf31d1,0.0
Abar,exp:ea605c53e6e7456392de9604d640e0f9,0.0
Abar,exp:ebd7ea871ad64cacbd2690278b5557f2,0.0
Abar,exp:ecf243cd58c345d988c9ec5183f6aef7,0.0
Abar,exp:f57957a7f4504175bed8bcbba39e627a,0.0
Abar,exp:f79a63bdeefe458694555180417f2898,0.0
Abar,exp:fae77bcd4fc044aeb1d0a381a7938cd7,0.0
Abar,exp:faef7f35b366462c973c81cc69ed6e87,0.0
Abar,exp:fb6c15f0bbc14a628b656d261f27c0ec,0.0
Abar,exp:fe19070092274979a6b469315a46e529,0.0
Cmax,exp:0227b474b2374c3c840639c73abab708,140.0
Cmax,exp:0551f976ae91406fb237b410a57bd603,140.0
Cmax,exp:064cfd7d3ddd4466bc4e5b693124c2f4,145.0
Cmax,exp:0798f58d99a54ec6a9500264cb731aed,140.0
Cmax,exp:087d700fedd4433b980c90b51566215d,145.0
Cmax,exp:0983eb7a95fd410b929189878443513f,140.0
Cmax,exp:0a8b91d567a34d7ba2a798f5d18eb174,145.0
Cmax,exp:0b2682b03bc6497999ba933fd12d6ebb,145.0
Cmax,exp:0bd6165dc53e44dea8bf07a19259820a,145.0
Cmax,exp:0c3e4594806c488094568c59468909ce,140.0
Cmax,exp:0d39247721ea4c93b7158e90157b5cca,140.0
Cmax,exp:0d71387128d1464f991eba407c1c7b2c,140.0
Cmax,exp:0dcc73ee8f1842548af17915beec29e7,145.0
Cmax,exp:0e7b15c5e31a4ef2abcbfa6ba47f1d21,140.0
Cmax,exp:0e92a5e3712445999002e3777a09b67e,140.0
Cmax,exp:0f7f5338a6ac4e8ba405769a94c19107,140.0
Cmax,exp:1200328f17bc4231a39b1ea355e88b7b,140.0
Cmax,exp:1271c41840774be58ce531dcbe415418,140.0
Cmax,exp:13123069d1534bfab780c1e5a771e9a9,140.0
Cmax,exp:13a7c9a425a14f78b97594d4d05bced2,140.0
Cmax,exp:15382493207340a9aa20f0c8e9e70aea,145.0
Cmax,exp:171ce9f3947b4a67a58e141cfcc7798c,140.0
Cmax,exp:1763affb24e943e1a8587c370009e3ef,145.0
Cmax,exp:194228cef52c422db1d96b371ec9cd73,140.0
Cmax,exp:19fa25089b894f539a3a27e2df95e1d9,145.0
Cmax,exp:1b3c3a74ec0e4231bf75b6db81c4992b,140.0
Cmax,exp:1eae8b76612f440eba9851e31e220be7,145.0
Cmax,exp:1f8f35774de4482fb471dd71c598985e,145.0
Cmax,exp:2035732005d54f5e8bc90e1f42d8516d,145.0
Cmax,exp:22de1f03fa0d40ac8a5e44a6773a5951,140.0
Cmax,exp:274bc32402c046d08b39e7d96553119e,140.0
Cmax,exp:281f65b579534629b56a3714dcb90d17,145.0
Cmax,exp:2b9aa8ba9b994d1480912d54ca4bfacb,145.0
Cmax,exp:2ca56bf60fa54d529f47c4a6e778de5c,140.0
Cmax,exp:2db2b2720bbc48edba06e928f4509f4a,145.0
Cmax,exp:30185dfe2a244275ac9def0cf237a091,140.0
Cmax,exp:31447101e555426daed53ad595ebcb89,140.0
Cmax,exp:32bc3d10d80a4de68d8a870e6633edd3,145.0
Cmax,exp:377da6fda25d4e07b9830e134a4f027c,145.0
Cmax,exp:37aa0dd12cda4f85984fd448704858a7,140.0
Cmax,exp:37dbba5bef404c34996a7f592d32211f,140.0
Cmax,exp:389d27cd8bae401eb202278c966a227f,145.0
Cmax,exp:39d1abbf4f4a47c0b657186ca2527af2,140.0
Cmax,exp:39dd1ff6f2a24d7e9b53fbba36a732ed,145.0
Cmax,exp:3c5a40ec965d4e7a86d7a26d7befbeb9,140.0
Cmax,exp:3cb443f0abbc4f3199be72090d82c2ec,145.0
Cmax,exp:3d868c513b82429cbd30dbc79a206c2b,140.0
Cmax,exp:3dffd213ab4a4c57b771d52d574b91b0,140.0
Cmax,exp:3e9afe00e35348219555c27d2b08d072,145.0
Cmax,exp:4165b0710bbe48578b43c61bc5cdc2d3,140.0
Cmax,exp:422e180ba7ac48e2a4c6176cd8c5041f,140.0
Cmax,exp:42799c58aae14350bca906338603cd3d,130.0
Cmax,exp:43a41d99ad22489b89a3f99dc90926c0,145.0
Cmax,exp:445eaee8fba54a76a25694b3b28c91da,145.0
Cmax,exp:45f2b991418c4d33a4b7a488024ac896,140.0
Cmax,exp:474c0b5fe5e2434ba1ce7d4def8722f5,140.0
Cmax,exp:47667f9ecc5c4e568c41a984a330f83a,140.0
Cmax,exp:477a5b01f18642d89097bb6c7b10f00e,145.0
Cmax,exp:47ab7d75e1374a6c9baa19b55853a10f,145.0
Cmax,exp:492435cf7f5b4ef19476fa267c30e77d,145.0
Cmax,exp:4a2af37723e246eebf90cbfd05d1c95d,140.0
Cmax,exp:4a54034333044b1181f1d5b621b4b56f,140.0
Cmax,exp:4aae5493ddcd4d0c8ba0f0da2c7aee20,140.0
Cmax,exp:4aba4ed9ff9e4096b6b05bed92042c8f,140.0
Cmax,exp:4cde7a55c610420c9cc59f94a2be082d,140.0
Cmax,exp:4d0375ba085c408f8683eac570da8ad5,145.0
Cmax,exp:4dec71eef1564ac08a3b8170eaf8fc12,140.0
Cmax,exp:4e6aa5b19147457a8d560aa7867360f5,145.0
Cmax,exp:4e891abb2c704729a6699aebb1991fb8,140.0
Cmax,exp:4f0ba459863843f2af82017c7bd3c8bb,140.0
Cmax,exp:4fe9f585b1884bf59a41787dbfff3636,140.0
Cmax,exp:5141cd5acdc2459f896e81bf5bdbc078,130.0
Cmax,exp:5395e93e3d9a45988bec397850ea1fda,145.0
Cmax,exp:539fa779a10a4b4c99be659e8c4690ab,145.0
Cmax,exp:540c5bd026e04d6e8fd25fa65b58cf92,140.0
Cmax,exp:54cc32ade7434c4895580c933fac005f,140.0
Cmax,exp:562a619eac864722bb23bf8ddc46f327,145.0
Cmax,exp:586142a81d0c47c38d96e2bc3711871e,145.0
Cmax,exp:596ca1f654b848718bb3c601683d88c3,140.0
Cmax,exp:5aefd62dee9f42819bec2f332b193684,145.0
Cmax,exp:5b4f9b9493704b3d8d45593bcad4162f,140.0
Cmax,exp:5df165ca6e75438aa36e4091d26fc79f,145.0
Cmax,exp:63c0f2ae9b5d4d2d910b7946bb8514e4,140.0
Cmax,exp:6434b080f83846128746fe392646c5bc,140.0
Cmax,exp:6709bcb973f94f4e99d8734b90d680e0,140.0
Cmax,exp:6a6fe4fe36404888be2a08583315c4f5,145.0
Cmax,exp:6caece3f083e42669dac4c834b1f5217,145.0
Cmax,exp:6f598628a522469ebce38f929eba871b,145.0
Cmax,exp:72b7cb83ef264e128f8bba452e83f243,140.0
Cmax,exp:73269f11a35b4bfa984d909869ebf3a5,140.0
Cmax,exp:73c7b9173e9848a3b4c8153625864f8e,145.0
Cmax,exp:75603f6c8dbe4651b37293bde9b68984,140.0
Cmax,exp:75a4af6b6ccd4c60851437080520fdd2,145.0
Cmax,exp:765b2315962144c689041366df10f6c7,140.0
Cmax,exp:765fb33d8a6b4b73a7aac8d9f8ec6486,140.0
Cmax,exp:76a68eefc1c14c268218090cfec2bf30,145.0
Cmax,exp:76a938d1ea814447aca023d7727559f8,145.0
Cmax,exp:799e23e2181b4b748a5bfe276e2722bf,145.0
Cmax,exp:7ce0c171d22a44bdb8ea5e051eb98fe8,145.0
Cmax,exp:7db46c1361994ebfa3150b2f278a895b,145.0
Cmax,exp:7dd75868e15b4dfa9a924fdf712bc118,145.0
Cmax,exp:83bb5c30e3ac42e4845f37cd2a477dbc,145.0
Cmax,exp:85013c8e24134e89a2867c2ff0506488,145.0
Cmax,exp:8580bb854139436588c9bc2272d61aa5,140.0
Cmax,exp:8686d5281ac54116bbadcb58531c3e6b,145.0
Cmax,exp:8755517e1570447d98d68dd23c7dbf4a,140.0
Cmax,exp:87c918511cf34fa083adbb0c57c210fe,140.0
Cmax,exp:8870ed958ae94f3f8615c4aee035843f,145.0
Cmax,exp:89f5768e96a145c0948f5ff3e688d44f,145.0
Cmax,exp:8a78462a40a2486794c2ad46ee0e666f,145.0
Cmax,exp:8ea3c3d6d50d44f880202bca87239bf0,140.0
Cmax,exp:91302e2452d24fd78ab4e7cec99a4304,140.0
Cmax,exp:921a23e8e4fc46379313446204babd7d,145.0
Cmax,exp:92fb8f85d95c43b79793c5e03a609945,140.0
Cmax,exp:938e852a328043908f883cd722176adf,140.0
Cmax,exp:93a7b0d149674a59944f135f01504658,145.0
Cmax,exp:949bebd38bb04cff929e1cade4b59d0f,140.0
Cmax,exp:9512a59a23ef45148edc0d65472e0ac2,145.0
Cmax,exp:971a0649082048bcbb38ff5f5703ca6b,140.0
Cmax,exp:9796ef566ea54af1a36cf5822f863a71,140.0
Cmax,exp:992b64c7e0ca4bfeb8223d86ad31beaa,130.0
Cmax,exp:99c169a1d1aa42bbb6364af469f9b097,140.0
Cmax,exp:9a7f340195404911850a74300ec7f143,140.0
Cmax,exp:9b36026b14644d87815bdfb35c192941,140.0
Cmax,exp:9c44b82e96a84fdd88248879a4c0fd80,140.0
Cmax,exp:9e11932e68c44a82b74d620107a71350,145.0
Cmax,exp:9f8effd20fbd46ca8788571b26e2aecd,145.0
Cmax,exp:a1a19dc56442443498621d8b623ac8b4,145.0
Cmax,exp:a24c7ee447b6438f90276b31268a82da,140.0
Cmax,exp:a3bc60655f0b46bdb8049f1ed404e92c,140.0
Cmax,exp:a532d3d09701418389bd532709300f3a,145.0
Cmax,exp:a5bc888f21bb4966924f0254a42055c0,140.0
Cmax,exp:a67ca6726a024bb7b4aec02c192c8108,140.0
Cmax,exp:a7a3c713cf494c05b2f35f09b8cb5c5c,145.0
Cmax,exp:a7c70723e6fe4f54896f881c14377b5a,145.0
Cmax,exp:a7ef52dcc56243d391a595b126a38547,145.0
Cmax,exp:a931d2fa1bfd44de9c00f739e6a03437,140.0
Cmax,exp:ab2a2956c0af4e7bb4e86d3e4b00de77,140.0
Cmax,exp:acee96f178a9408ea4febc3b4c1d7f6b,140.0
Cmax,exp:ae8e77772452405f80fe0787757e0ddf,145.0
Cmax,exp:aea8f098b1ac43a2b18a347e282b54f0,145.0
Cmax,exp:af742c55ef174c239f4645b851aa3af5,140.0
Cmax,exp:afeaa20208b44739a541477a4f4d8fe6,145.0
Cmax,exp:b05c145a28c240aa88cf7f8e8e75eeb6,140.0
Cmax,exp:b1811e3c773a42f9b07f680255ba4ab8,145.0
Cmax,exp:b2f1548424ea4bd08d39bae2570dbd86,140.0
Cmax,exp:b44d6c739236405bafbb5a84a6cfbd8c,140.0
Cmax,exp:b5b5099b569a41578e2941a345b88612,145.0
Cmax,exp:b5c431fb8ccf4034a330e5b2810b4094,140.0
Cmax,exp:b6ebadf3d6664ddb873153d686c89138,140.0
Cmax,exp:b8c39a8137ae43a0913fd8c90afd63ba,140.0
Cmax,exp:bb902fd4b5314ae5945269db649feef9,145.0
Cmax,exp:bc5fe93a13ff45a3a29dbe0ee8a596f2,140.0
Cmax,exp:bfe7d7909f124ac8a2273e2bcb6b30ce,145.0
Cmax,exp:c081f053ae994e25a129b96760e7acbb,130.0
Cmax,exp:c2570f8058df47bc8b4a2729541946fe,145.0
Cmax,exp:c2570fb7e1fe48e594efbd1f85547e18,145.0
Cmax,exp:c56bdccacae44a33a9e0ce7fc9b308cf,140.0
Cmax,exp:c6864f29ec1f49ef953de028a917d3e1,140.0
Cmax,exp:c8284427bc994bfe909ad152d28aaceb,140.0
Cmax,exp:c84ef3d683f1480d813c8375ad5b846c,140.0
Cmax,exp:c8d8d07fd25946b0afafde49a95696c5,145.0
Cmax,exp:ca2a09b4bf6942fab01bade704b2325f,140.0
Cmax,exp:cb450da5b2314939af3bff238bad5080,145.0
Cmax,exp:cbaa8223047f463abc1c0135ac9135d1,145.0
Cmax,exp:cc38de5907ba4030acc37accc2ca95e6,145.0
Cmax,exp:d3236665cc6a44c28644513b173352cd,140.0
Cmax,exp:d4e2bae037c9494d9371908bb6e2325b,140.0
Cmax,exp:d5a03eb9c1c443148087f47c597cd74f,145.0
Cmax,exp:d6d8377711cd44229f6cad6f98f11631,140.0
Cmax,exp:d705590ddc4f459b86c63dc5879aa0c5,130.0
Cmax,exp:db73261fa1e94b0bbe91c03f67ce129e,140.0
Cmax,exp:dca40e452bfb45838f8e765e34bdda4e,145.0
Cmax,exp:df19b81dea7f4647843415354aa4f7c1,140.0
Cmax,exp:e0dbb222448d40e5b90d7a6b1493af12,145.0
Cmax,exp:e2e0e9dd36174f65b49a27c90c067e49,140.0
Cmax,exp:e326d2f4b28148cd80c30a6eec874267,140.0
Cmax,exp:e4004fa1f6e84d95ada7377ac34ca525,145.0
Cmax,exp:e4748efe9d5944daac573771fcc144c9,140.0
Cmax,exp:e49931ddbb0a47d19f5d5b2cb2a7810d,145.0
Cmax,exp:e5af4106e1d847f08a79f00c64183e86,140.0
Cmax,exp:e5c4d308c792434e9d121d3c191fa5b8,140.0
Cmax,exp:e7aa03cf7c774acf9a596cbd9ebf31d1,140.0
Cmax,exp:ea605c53e6e7456392de9604d640e0f9,140.0
Cmax,exp:ebd7ea871ad64cacbd2690278b5557f2,145.0
Cmax,exp:ecf243cd58c345d988c9ec5183f6aef7,145.0
Cmax,exp:f57957a7f4504175bed8bcbba39e627a,145.0
Cmax,exp:f79a63bdeefe458694555180417f2898,140.0
Cmax,exp:fae77bcd4fc044aeb1d0a381a7938cd7,140.0
Cmax,exp:faef7f35b366462c973c81cc69ed6e87,140.0
Cmax,exp:fb6c15f0bbc14a628b656d261f27c0ec,145.0
Cmax,exp:fe19070092274979a6b469315a46e529,140.0
Es,exp:0227b474b2374c3c840639c73abab708,0.547465
Es,exp:0551f976ae91406fb237b410a57bd603,6.41019
Es,exp:064cfd7d3ddd4466bc4e5b693124c2f4,0.323335
Es,exp:0798f58d99a54ec6a9500264cb731aed,1.23483
Es,exp:087d700fedd4433b980c90b51566215d,1.51729
Es,exp:0983eb7a95fd410b929189878443513f,0.70966
Es,exp:0a8b91d567a34d7ba2a798f5d18eb174,1.03631
Es,exp:0b2682b03bc6497999ba933fd12d6ebb,0.38954
Es,exp:0bd6165dc53e44dea8bf07a19259820a,1.5427
Es,exp:0c3e4594806c488094568c59468909ce,0.844866
Es,exp:0d39247721ea4c93b7158e90157b5cca,0.76535
Es,exp:0d71387128d1464f991eba407c1c7b2c,1.59202
Es,exp:0dcc73ee8f1842548af17915beec29e7,0.666463
Es,exp:0e7b15c5e31a4ef2abcbfa6ba47f1d21,6.75017
Es,exp:0e92a5e3712445999002e3777a09b67e,7.28456
Es,exp:0f7f5338a6ac4e8ba405769a94c19107,0.755943
Es,exp:1200328f17bc4231a39b1ea355e88b7b,1.84468
Es,exp:1271c41840774be58ce531dcbe415418,6.51564
Es,exp:13123069d1534bfab780c1e5a771e9a9,0.83449
Es,exp:13a7c9a425a14f78b97594d4d05bced2,0.641306
Es,exp:15382493207340a9aa20f0c8e9e70aea,0.8738
Es,exp:171ce9f3947b4a67a58e141cfcc7798c,1.57478
Es,exp:1763affb24e943e1a8587c370009e3ef,0.843353
Es,exp:194228cef52c422db1d96b371ec9cd73,0.575301
Es,exp:19fa25089b894f539a3a27e2df95e1d9,1.12797
Es,exp:1b3c3a74ec0e4231bf75b6db81c4992b,0.566787
Es,exp:1eae8b76612f440eba9851e31e220be7,1.3299
Es,exp:1f8f35774de4482fb471dd71c598985e,1.47738
Es,exp:2035732005d54f5e8bc90e1f42d8516d,1.1385
Es,exp:22de1f03fa0d40ac8a5e44a6773a5951,0.695698
Es,exp:274bc32402c046d08b39e7d96553119e,0.586085
Es,exp:281f65b579534629b56a3714dcb90d17,1.18691
Es,exp:2b9aa8ba9b994d1480912d54ca4bfacb,1.16101
Es,exp:2ca56bf60fa54d529f47c4a6e778de5c,0.776652
Es,exp:2db2b2720bbc48edba06e928f4509f4a,1.22295
Es,exp:30185dfe2a244275ac9def0cf237a091,1.34812
Es,exp:31447101e555426daed53ad595ebcb89,0.577563
