2024-12-29 05:50:49,431 - INFO - at 0:: CustomerAgent(mo001) create task: ([128, 137.0], 0) for (mo001, 0, Comp2)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo004) create task: ([176.0, 177.0], 0) for (mo004, 5, Comp1)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo005) create task: ([329, 330.0], 0) for (mo005, 0, Comp1)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo005) create task: ([330.0, 335.0], 0) for (mo005, 1, Comp3)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo005) create task: ([335.0, 341.0], 0) for (mo005, 2, Comp2)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo005) create task: ([341.0, 342.0], 0) for (mo005, 3, Comp3)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo005) create task: ([342.0, 351.0], 0) for (mo005, 4, Comp1)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo005) create task: ([351.0, 358.0], 0) for (mo005, 5, Comp3)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo005) create task: ([358.0, 366.0], 0) for (mo005, 6, Comp2)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo005) create task: ([366.0, 367.0], 0) for (mo005, 7, Comp2)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo006) create task: ([177, 185.0], 0) for (mo006, 0, Comp2)
2024-12-29 05:50:49,444 - INFO - at 0:: CustomerAgent(mo006) create task: ([185.0, 193.0], 0) for (mo006, 1, Comp2)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo006) create task: ([193.0, 201.0], 0) for (mo006, 2, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo006) create task: ([201.0, 204.0], 0) for (mo006, 3, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo006) create task: ([204.0, 213.0], 0) for (mo006, 4, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo007) create task: ([262, 267.0], 0) for (mo007, 0, Comp2)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo007) create task: ([267.0, 269.0], 0) for (mo007, 1, Comp3)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo007) create task: ([269.0, 272.0], 0) for (mo007, 2, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo007) create task: ([272.0, 277.0], 0) for (mo007, 3, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo007) create task: ([277.0, 286.0], 0) for (mo007, 4, Comp3)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo007) create task: ([286.0, 289.0], 0) for (mo007, 5, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo007) create task: ([289.0, 292.0], 0) for (mo007, 6, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo007) create task: ([292.0, 300.0], 0) for (mo007, 7, Comp2)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo007) create task: ([300.0, 302.0], 0) for (mo007, 8, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo008) create task: ([399, 401.0], 0) for (mo008, 0, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo008) create task: ([401.0, 403.0], 0) for (mo008, 1, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo008) create task: ([403.0, 411.0], 0) for (mo008, 2, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo008) create task: ([411.0, 413.0], 0) for (mo008, 3, Comp2)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo008) create task: ([413.0, 422.0], 0) for (mo008, 4, Comp3)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo008) create task: ([422.0, 427.0], 0) for (mo008, 5, Comp3)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo008) create task: ([427.0, 431.0], 0) for (mo008, 6, Comp3)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo008) create task: ([431.0, 432.0], 0) for (mo008, 7, Comp3)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo008) create task: ([432.0, 433.0], 0) for (mo008, 8, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo009) create task: ([21, 30.0], 0) for (mo009, 0, Comp3)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo009) create task: ([30.0, 31.0], 0) for (mo009, 1, Comp1)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo009) create task: ([31.0, 32.0], 0) for (mo009, 2, Comp2)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo009) create task: ([32.0, 36.0], 0) for (mo009, 3, Comp3)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo009) create task: ([36.0, 42.0], 0) for (mo009, 4, Comp3)
2024-12-29 05:50:49,451 - INFO - at 0:: CustomerAgent(mo010) create task: ([476, 482.0], 0) for (mo010, 0, Comp2)
2024-12-29 05:50:49,470 - INFO - at 0:: CustomerAgent(mo010) create task: ([482.0, 486.0], 0) for (mo010, 1, Comp3)
2024-12-29 05:50:49,470 - INFO - at 0:: CustomerAgent(mo010) create task: ([486.0, 495.0], 0) for (mo010, 2, Comp3)
2024-12-29 05:50:49,470 - INFO - at 0:: CustomerAgent(mo010) create task: ([495.0, 504.0], 0) for (mo010, 3, Comp2)
2024-12-29 05:50:49,470 - INFO - at 0:: CustomerAgent(mo010) create task: ([504.0, 505.0], 0) for (mo010, 4, Comp1)
2024-12-29 05:50:49,470 - INFO - at 0:: CustomerAgent(mo010) create task: ([505.0, 513.0], 0) for (mo010, 5, Comp1)
2024-12-29 05:50:49,470 - INFO - at 0:: CustomerAgent(mo010) create task: ([513.0, 522.0], 0) for (mo010, 6, Comp2)
2024-12-29 05:50:49,473 - INFO - at 0:: CustomerAgent(mo011) create task: ([309, 315.0], 0) for (mo011, 0, Comp2)
2024-12-29 05:50:49,474 - INFO - at 0:: CustomerAgent(mo011) create task: ([315.0, 317.0], 0) for (mo011, 1, Comp2)
2024-12-29 05:50:49,474 - INFO - at 0:: CustomerAgent(mo011) create task: ([317.0, 321.0], 0) for (mo011, 2, Comp2)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo011) create task: ([321.0, 327.0], 0) for (mo011, 3, Comp2)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo011) create task: ([327.0, 331.0], 0) for (mo011, 4, Comp3)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo011) create task: ([331.0, 334.0], 0) for (mo011, 5, Comp2)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo011) create task: ([334.0, 336.0], 0) for (mo011, 6, Comp1)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo011) create task: ([336.0, 340.0], 0) for (mo011, 7, Comp3)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo011) create task: ([340.0, 343.0], 0) for (mo011, 8, Comp2)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo012) create task: ([324, 325.0], 0) for (mo012, 0, Comp1)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo012) create task: ([325.0, 330.0], 0) for (mo012, 1, Comp1)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo012) create task: ([330.0, 335.0], 0) for (mo012, 2, Comp3)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo012) create task: ([335.0, 337.0], 0) for (mo012, 3, Comp2)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo012) create task: ([337.0, 345.0], 0) for (mo012, 4, Comp2)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo013) create task: ([157, 162.0], 0) for (mo013, 0, Comp2)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo013) create task: ([162.0, 170.0], 0) for (mo013, 1, Comp3)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo013) create task: ([170.0, 172.0], 0) for (mo013, 2, Comp1)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo013) create task: ([172.0, 174.0], 0) for (mo013, 3, Comp3)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo013) create task: ([174.0, 177.0], 0) for (mo013, 4, Comp3)
2024-12-29 05:50:49,475 - INFO - at 0:: CustomerAgent(mo013) create task: ([177.0, 185.0], 0) for (mo013, 5, Comp1)
2024-12-29 05:50:49,482 - INFO - at 0:: CustomerAgent(mo013) create task: ([185.0, 188.0], 0) for (mo013, 6, Comp3)
2024-12-29 05:50:49,482 - INFO - at 0:: CustomerAgent(mo013) create task: ([188.0, 191.0], 0) for (mo013, 7, Comp1)
2024-12-29 05:50:49,482 - INFO - at 0:: CustomerAgent(mo014) create task: ([88, 93.0], 0) for (mo014, 0, Comp2)
2024-12-29 05:50:49,482 - INFO - at 0:: CustomerAgent(mo014) create task: ([93.0, 97.0], 0) for (mo014, 1, Comp1)
2024-12-29 05:50:49,482 - INFO - at 0:: CustomerAgent(mo014) create task: ([97.0, 105.0], 0) for (mo014, 2, Comp3)
2024-12-29 05:50:49,483 - INFO - at 0:: CustomerAgent(mo014) create task: ([105.0, 113.0], 0) for (mo014, 3, Comp1)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo014) create task: ([113.0, 116.0], 0) for (mo014, 4, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo014) create task: ([116.0, 119.0], 0) for (mo014, 5, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo015) create task: ([184, 188.0], 0) for (mo015, 0, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo015) create task: ([188.0, 194.0], 0) for (mo015, 1, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo015) create task: ([194.0, 197.0], 0) for (mo015, 2, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo015) create task: ([197.0, 203.0], 0) for (mo015, 3, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo015) create task: ([203.0, 205.0], 0) for (mo015, 4, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo015) create task: ([205.0, 211.0], 0) for (mo015, 5, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo015) create task: ([211.0, 215.0], 0) for (mo015, 6, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo015) create task: ([215.0, 224.0], 0) for (mo015, 7, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo016) create task: ([84, 92.0], 0) for (mo016, 0, Comp1)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo016) create task: ([92.0, 96.0], 0) for (mo016, 1, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo016) create task: ([96.0, 103.0], 0) for (mo016, 2, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo016) create task: ([103.0, 111.0], 0) for (mo016, 3, Comp1)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo016) create task: ([111.0, 118.0], 0) for (mo016, 4, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo017) create task: ([474, 478.0], 0) for (mo017, 0, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo017) create task: ([478.0, 487.0], 0) for (mo017, 1, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo017) create task: ([487.0, 489.0], 0) for (mo017, 2, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo017) create task: ([489.0, 492.0], 0) for (mo017, 3, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo017) create task: ([492.0, 494.0], 0) for (mo017, 4, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo018) create task: ([395, 396.0], 0) for (mo018, 0, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo018) create task: ([396.0, 399.0], 0) for (mo018, 1, Comp1)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo018) create task: ([399.0, 400.0], 0) for (mo018, 2, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo018) create task: ([400.0, 403.0], 0) for (mo018, 3, Comp1)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo018) create task: ([403.0, 409.0], 0) for (mo018, 4, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo018) create task: ([409.0, 410.0], 0) for (mo018, 5, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo018) create task: ([410.0, 417.0], 0) for (mo018, 6, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo019) create task: ([141, 148.0], 0) for (mo019, 0, Comp1)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo019) create task: ([148.0, 153.0], 0) for (mo019, 1, Comp1)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo019) create task: ([153.0, 156.0], 0) for (mo019, 2, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo019) create task: ([156.0, 159.0], 0) for (mo019, 3, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo019) create task: ([159.0, 163.0], 0) for (mo019, 4, Comp1)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo020) create task: ([111, 120.0], 0) for (mo020, 0, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo020) create task: ([120.0, 125.0], 0) for (mo020, 1, Comp1)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo020) create task: ([125.0, 129.0], 0) for (mo020, 2, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo020) create task: ([129.0, 134.0], 0) for (mo020, 3, Comp3)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo020) create task: ([134.0, 136.0], 0) for (mo020, 4, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo020) create task: ([136.0, 137.0], 0) for (mo020, 5, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo020) create task: ([137.0, 140.0], 0) for (mo020, 6, Comp2)
2024-12-29 05:50:49,484 - INFO - at 0:: CustomerAgent(mo020) create task: ([140.0, 149.0], 0) for (mo020, 7, Comp1)
2024-12-29 05:50:49,523 - INFO - at 0:: ProducerAgent(ma1) plan ([128, 137.0], ma1) for (mo001, 0, Comp2)
2024-12-29 05:50:49,529 - INFO - at 0:: ProducerAgent(ma1) plan ([137.0, 149.0], ma1) for (mo001, 1, Comp1)
2024-12-29 05:50:49,530 - INFO - at 0:: ProducerAgent(ma1) plan ([149.0, 150.5], ma1) for (mo001, 2, Comp1)
2024-12-29 05:50:49,531 - INFO - at 0:: ProducerAgent(ma1) plan ([150.5, 159.5], ma1) for (mo001, 3, Comp2)
2024-12-29 05:50:49,534 - INFO - at 0:: ProducerAgent(ma1) plan ([159.5, 166.5], ma1) for (mo001, 5, Comp2)
2024-12-29 05:50:49,538 - INFO - at 0:: ProducerAgent(ma1) plan ([367.0, 374.5], ma1) for (mo002, 2, Comp1)
2024-12-29 05:50:49,539 - INFO - at 0:: ProducerAgent(ma1) plan ([374.5, 380.5], ma1) for (mo002, 3, Comp1)
2024-12-29 05:50:49,540 - INFO - at 0:: ProducerAgent(ma1) plan ([380.5, 385.0], ma1) for (mo002, 4, Comp1)
2024-12-29 05:50:49,541 - INFO - at 0:: ProducerAgent(ma1) plan ([385.0, 387.0], ma1) for (mo002, 5, Comp2)
2024-12-29 05:50:49,542 - INFO - at 0:: ProducerAgent(ma1) plan ([387.0, 390.0], ma1) for (mo003, 1, Comp1)
2024-12-29 05:50:49,542 - INFO - at 0:: ProducerAgent(ma1) plan ([390.0, 402.0], ma1) for (mo003, 2, Comp1)
2024-12-29 05:50:49,542 - INFO - at 0:: ProducerAgent(ma1) plan ([402.0, 407.0], ma1) for (mo003, 3, Comp2)
2024-12-29 05:50:49,542 - INFO - at 0:: ProducerAgent(ma1) plan ([407.0, 414.0], ma1) for (mo003, 5, Comp2)
2024-12-29 05:50:49,551 - INFO - at 0:: ProducerAgent(ma1) create task: ([414.0, 419.0], 0) for (ma1, 0, R1) with duration 97.5
2024-12-29 05:50:49,562 - INFO - at 0:: ProducerAgent(ma2) plan ([155.0, 156.5], ma2) for (mo001, 4, Comp3)
2024-12-29 05:50:49,562 - INFO - at 0:: ProducerAgent(ma2) plan ([358, 368.5], ma2) for (mo002, 0, Comp3)
2024-12-29 05:50:49,567 - INFO - at 0:: ProducerAgent(ma2) plan ([368.5, 371.5], ma2) for (mo002, 1, Comp3)
2024-12-29 05:50:49,568 - INFO - at 0:: ProducerAgent(ma2) plan ([381.0, 394.5], ma2) for (mo002, 6, Comp3)
2024-12-29 05:50:49,568 - INFO - at 0:: ProducerAgent(ma2) plan ([394.5, 403.5], ma2) for (mo003, 0, Comp3)
2024-12-29 05:50:49,568 - INFO - at 0:: ProducerAgent(ma2) plan ([403.5, 406.5], ma2) for (mo003, 4, Comp3)
2024-12-29 05:50:49,568 - INFO - at 0:: ProducerAgent(ma2) plan ([406.5, 414.0], ma2) for (mo005, 1, Comp3)
2024-12-29 05:50:49,568 - INFO - at 0:: ProducerAgent(ma2) plan ([414.0, 415.5], ma2) for (mo005, 3, Comp3)
2024-12-29 05:50:49,581 - INFO - at 0:: ProducerAgent(ma2) plan ([415.5, 426.0], ma2) for (mo005, 5, Comp3)
2024-12-29 05:50:49,584 - INFO - at 0:: ProducerAgent(ma2) plan ([426.0, 429.0], ma2) for (mo007, 1, Comp3)
2024-12-29 05:50:49,584 - INFO - at 0:: ProducerAgent(ma2) plan ([429.0, 442.5], ma2) for (mo007, 4, Comp3)
2024-12-29 05:50:49,584 - INFO - at 0:: ProducerAgent(ma2) plan ([442.5, 456.0], ma2) for (mo008, 4, Comp3)
2024-12-29 05:50:49,598 - INFO - at 0:: ProducerAgent(ma2) create task: ([456.0, 461.0], 0) for (ma2, 0, R2) with duration 97.5
2024-12-29 05:50:49,634 - INFO - at 0:: ProducerAgent(ma3) plan ([137.0, 145.0], ma3) for (mo001, 1, Comp1)
2024-12-29 05:50:49,634 - INFO - at 0:: ProducerAgent(ma3) plan ([145.0, 146.0], ma3) for (mo001, 2, Comp1)
2024-12-29 05:50:49,649 - INFO - at 0:: ProducerAgent(ma3) plan ([155.0, 156.0], ma3) for (mo001, 4, Comp3)
2024-12-29 05:50:49,651 - INFO - at 0:: ProducerAgent(ma3) plan ([358, 365.0], ma3) for (mo002, 0, Comp3)
2024-12-29 05:50:49,651 - INFO - at 0:: ProducerAgent(ma3) plan ([365.0, 367.0], ma3) for (mo002, 1, Comp3)
2024-12-29 05:50:49,661 - INFO - at 0:: ProducerAgent(ma3) plan ([367.0, 372.0], ma3) for (mo002, 2, Comp1)
2024-12-29 05:50:49,663 - INFO - at 0:: ProducerAgent(ma3) plan ([372.0, 376.0], ma3) for (mo002, 3, Comp1)
2024-12-29 05:50:49,665 - INFO - at 0:: ProducerAgent(ma3) plan ([376.0, 379.0], ma3) for (mo002, 4, Comp1)
2024-12-29 05:50:49,668 - INFO - at 0:: ProducerAgent(ma3) plan ([381.0, 390.0], ma3) for (mo002, 6, Comp3)
2024-12-29 05:50:49,668 - INFO - at 0:: ProducerAgent(ma3) plan ([390.0, 396.0], ma3) for (mo003, 0, Comp3)
2024-12-29 05:50:49,668 - INFO - at 0:: ProducerAgent(ma3) plan ([396.0, 398.0], ma3) for (mo003, 1, Comp1)
2024-12-29 05:50:49,668 - INFO - at 0:: ProducerAgent(ma3) plan ([398.0, 406.0], ma3) for (mo003, 2, Comp1)
2024-12-29 05:50:49,668 - INFO - at 0:: ProducerAgent(ma3) plan ([406.0, 408.0], ma3) for (mo003, 4, Comp3)
2024-12-29 05:50:49,668 - INFO - at 0:: ProducerAgent(ma3) plan ([408.0, 416.0], ma3) for (mo003, 6, Comp1)
2024-12-29 05:50:49,668 - INFO - at 0:: ProducerAgent(ma3) plan ([416.0, 418.0], ma3) for (mo003, 7, Comp1)
2024-12-29 05:50:49,681 - INFO - at 0:: ProducerAgent(ma3) plan ([418.0, 420.0], ma3) for (mo004, 0, Comp1)
2024-12-29 05:50:49,682 - INFO - at 0:: ProducerAgent(ma3) plan ([420.0, 422.0], ma3) for (mo004, 2, Comp1)
2024-12-29 05:50:49,685 - INFO - at 0:: ProducerAgent(ma3) plan ([422.0, 423.0], ma3) for (mo004, 5, Comp1)
2024-12-29 05:50:49,685 - INFO - at 0:: ProducerAgent(ma3) plan ([423.0, 424.0], ma3) for (mo005, 0, Comp1)
2024-12-29 05:50:49,685 - INFO - at 0:: ProducerAgent(ma3) plan ([424.0, 429.0], ma3) for (mo005, 1, Comp3)
2024-12-29 05:50:49,685 - INFO - at 0:: ProducerAgent(ma3) plan ([429.0, 430.0], ma3) for (mo005, 3, Comp3)
2024-12-29 05:50:49,685 - INFO - at 0:: ProducerAgent(ma3) plan ([430.0, 439.0], ma3) for (mo005, 4, Comp1)
2024-12-29 05:50:49,685 - INFO - at 0:: ProducerAgent(ma3) plan ([439.0, 446.0], ma3) for (mo005, 5, Comp3)
2024-12-29 05:50:49,701 - INFO - at 0:: ProducerAgent(ma3) create task: ([446.0, 451.0], 0) for (ma3, 0, R2) with duration 104.0
2024-12-29 05:50:49,701 - INFO - at 0:: MaintenerAgent(mr1) place proposal for (ma1, 0, R1): ([414.0, 419.0], mr1) - ([414.0, 419.0], mr1)
2024-12-29 05:50:49,701 - INFO - at 0:: MaintenerAgent(mr2) place proposal for (ma3, 0, R2): ([446.0, 451.0], mr2) - ([446.0, 451.0], mr2)
2024-12-29 05:50:49,701 - INFO - at 0:: MaintenerAgent(mr2) place proposal for (ma2, 0, R2): ([456.0, 461.0], mr2) - ([456.0, 461.0], mr2)
2024-12-29 05:50:49,701 - INFO - at 0:: ProducerAgent(ma1) accept ([414.0, 419.0], mr1) for (ma1, 0, R1)
2024-12-29 05:50:49,701 - INFO - at 0:: ProducerAgent(ma2) accept ([456.0, 461.0], mr2) for (ma2, 0, R2)
2024-12-29 05:50:49,701 - INFO - at 0:: ProducerAgent(ma3) accept ([446.0, 451.0], mr2) for (ma3, 0, R2)
2024-12-29 05:50:49,701 - INFO - at 0:: ProducerAgent(ma1) plan ([419.0, 431.0], ma1) for (mo003, 6, Comp1)
2024-12-29 05:50:49,701 - INFO - at 0:: ProducerAgent(ma1) plan ([431.0, 434.0], ma1) for (mo003, 7, Comp1)
2024-12-29 05:50:49,722 - INFO - at 0:: ProducerAgent(ma1) plan ([434.0, 443.0], ma1) for (mo003, 8, Comp2)
2024-12-29 05:50:49,724 - INFO - at 0:: ProducerAgent(ma1) plan ([443.0, 446.0], ma1) for (mo004, 0, Comp1)
2024-12-29 05:50:49,724 - INFO - at 0:: ProducerAgent(ma1) plan ([446.0, 451.0], ma1) for (mo004, 1, Comp2)
2024-12-29 05:50:49,724 - INFO - at 0:: ProducerAgent(ma1) plan ([451.0, 454.0], ma1) for (mo004, 2, Comp1)
2024-12-29 05:50:49,741 - INFO - at 0:: ProducerAgent(ma1) plan ([454.0, 460.0], ma1) for (mo004, 3, Comp2)
