2024-12-29 06:10:43,900 - INFO - at 0:: CustomerAgent(mo001) create task: ([253, 262.0], 0) for (mo001, 0, Comp3)
2024-12-29 06:10:43,912 - INFO - at 0:: CustomerAgent(mo004) create task: ([26.0, 34.0], 0) for (mo004, 7, Comp3)
2024-12-29 06:10:43,912 - INFO - at 0:: CustomerAgent(mo005) create task: ([384, 386.0], 0) for (mo005, 0, Comp3)
2024-12-29 06:10:43,913 - INFO - at 0:: CustomerAgent(mo005) create task: ([386.0, 390.0], 0) for (mo005, 1, Comp2)
2024-12-29 06:10:43,913 - INFO - at 0:: CustomerAgent(mo005) create task: ([390.0, 395.0], 0) for (mo005, 2, Comp2)
2024-12-29 06:10:43,914 - INFO - at 0:: CustomerAgent(mo005) create task: ([395.0, 396.0], 0) for (mo005, 3, Comp3)
2024-12-29 06:10:43,914 - INFO - at 0:: CustomerAgent(mo005) create task: ([396.0, 397.0], 0) for (mo005, 4, Comp1)
2024-12-29 06:10:43,915 - INFO - at 0:: CustomerAgent(mo005) create task: ([397.0, 404.0], 0) for (mo005, 5, Comp2)
2024-12-29 06:10:43,915 - INFO - at 0:: CustomerAgent(mo005) create task: ([404.0, 406.0], 0) for (mo005, 6, Comp1)
2024-12-29 06:10:43,915 - INFO - at 0:: CustomerAgent(mo005) create task: ([406.0, 412.0], 0) for (mo005, 7, Comp3)
2024-12-29 06:10:43,916 - INFO - at 0:: CustomerAgent(mo006) create task: ([381, 390.0], 0) for (mo006, 0, Comp2)
2024-12-29 06:10:43,916 - INFO - at 0:: CustomerAgent(mo006) create task: ([390.0, 396.0], 0) for (mo006, 1, Comp2)
2024-12-29 06:10:43,917 - INFO - at 0:: CustomerAgent(mo006) create task: ([396.0, 402.0], 0) for (mo006, 2, Comp3)
2024-12-29 06:10:43,917 - INFO - at 0:: CustomerAgent(mo006) create task: ([402.0, 411.0], 0) for (mo006, 3, Comp1)
2024-12-29 06:10:43,917 - INFO - at 0:: CustomerAgent(mo006) create task: ([411.0, 412.0], 0) for (mo006, 4, Comp1)
2024-12-29 06:10:43,918 - INFO - at 0:: CustomerAgent(mo006) create task: ([412.0, 421.0], 0) for (mo006, 5, Comp3)
2024-12-29 06:10:43,918 - INFO - at 0:: CustomerAgent(mo006) create task: ([421.0, 427.0], 0) for (mo006, 6, Comp2)
2024-12-29 06:10:43,919 - INFO - at 0:: CustomerAgent(mo006) create task: ([427.0, 428.0], 0) for (mo006, 7, Comp2)
2024-12-29 06:10:43,919 - INFO - at 0:: CustomerAgent(mo007) create task: ([37, 40.0], 0) for (mo007, 0, Comp2)
2024-12-29 06:10:43,920 - INFO - at 0:: CustomerAgent(mo007) create task: ([40.0, 48.0], 0) for (mo007, 1, Comp3)
2024-12-29 06:10:43,921 - INFO - at 0:: CustomerAgent(mo007) create task: ([48.0, 56.0], 0) for (mo007, 2, Comp2)
2024-12-29 06:10:43,922 - INFO - at 0:: CustomerAgent(mo007) create task: ([56.0, 57.0], 0) for (mo007, 3, Comp3)
2024-12-29 06:10:43,923 - INFO - at 0:: CustomerAgent(mo007) create task: ([57.0, 64.0], 0) for (mo007, 4, Comp3)
2024-12-29 06:10:43,923 - INFO - at 0:: CustomerAgent(mo007) create task: ([64.0, 72.0], 0) for (mo007, 5, Comp3)
2024-12-29 06:10:43,924 - INFO - at 0:: CustomerAgent(mo007) create task: ([72.0, 79.0], 0) for (mo007, 6, Comp2)
2024-12-29 06:10:43,924 - INFO - at 0:: CustomerAgent(mo007) create task: ([79.0, 87.0], 0) for (mo007, 7, Comp1)
2024-12-29 06:10:43,924 - INFO - at 0:: CustomerAgent(mo008) create task: ([40, 49.0], 0) for (mo008, 0, Comp2)
2024-12-29 06:10:43,925 - INFO - at 0:: CustomerAgent(mo008) create task: ([49.0, 58.0], 0) for (mo008, 1, Comp2)
2024-12-29 06:10:43,925 - INFO - at 0:: CustomerAgent(mo008) create task: ([58.0, 62.0], 0) for (mo008, 2, Comp3)
2024-12-29 06:10:43,925 - INFO - at 0:: CustomerAgent(mo008) create task: ([62.0, 67.0], 0) for (mo008, 3, Comp2)
2024-12-29 06:10:43,926 - INFO - at 0:: CustomerAgent(mo008) create task: ([67.0, 68.0], 0) for (mo008, 4, Comp3)
2024-12-29 06:10:43,927 - INFO - at 0:: CustomerAgent(mo008) create task: ([68.0, 74.0], 0) for (mo008, 5, Comp1)
2024-12-29 06:10:43,928 - INFO - at 0:: CustomerAgent(mo008) create task: ([74.0, 82.0], 0) for (mo008, 6, Comp3)
2024-12-29 06:10:43,928 - INFO - at 0:: CustomerAgent(mo008) create task: ([82.0, 86.0], 0) for (mo008, 7, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo009) create task: ([174, 180.0], 0) for (mo009, 0, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo009) create task: ([180.0, 181.0], 0) for (mo009, 1, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo009) create task: ([181.0, 187.0], 0) for (mo009, 2, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo009) create task: ([187.0, 190.0], 0) for (mo009, 3, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo009) create task: ([190.0, 197.0], 0) for (mo009, 4, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo010) create task: ([513, 515.0], 0) for (mo010, 0, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo010) create task: ([515.0, 516.0], 0) for (mo010, 1, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo010) create task: ([516.0, 524.0], 0) for (mo010, 2, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo010) create task: ([524.0, 530.0], 0) for (mo010, 3, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo010) create task: ([530.0, 539.0], 0) for (mo010, 4, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo010) create task: ([539.0, 545.0], 0) for (mo010, 5, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo011) create task: ([425, 426.0], 0) for (mo011, 0, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo011) create task: ([426.0, 435.0], 0) for (mo011, 1, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo011) create task: ([435.0, 437.0], 0) for (mo011, 2, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo011) create task: ([437.0, 443.0], 0) for (mo011, 3, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo011) create task: ([443.0, 445.0], 0) for (mo011, 4, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo011) create task: ([445.0, 452.0], 0) for (mo011, 5, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo012) create task: ([158, 160.0], 0) for (mo012, 0, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo012) create task: ([160.0, 169.0], 0) for (mo012, 1, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo012) create task: ([169.0, 176.0], 0) for (mo012, 2, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo012) create task: ([176.0, 181.0], 0) for (mo012, 3, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo012) create task: ([181.0, 182.0], 0) for (mo012, 4, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo012) create task: ([182.0, 184.0], 0) for (mo012, 5, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo013) create task: ([440, 445.0], 0) for (mo013, 0, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo013) create task: ([445.0, 447.0], 0) for (mo013, 1, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo013) create task: ([447.0, 452.0], 0) for (mo013, 2, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo013) create task: ([452.0, 460.0], 0) for (mo013, 3, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo013) create task: ([460.0, 461.0], 0) for (mo013, 4, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo013) create task: ([461.0, 467.0], 0) for (mo013, 5, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo013) create task: ([467.0, 471.0], 0) for (mo013, 6, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo013) create task: ([471.0, 474.0], 0) for (mo013, 7, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo013) create task: ([474.0, 476.0], 0) for (mo013, 8, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo014) create task: ([320, 322.0], 0) for (mo014, 0, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo014) create task: ([322.0, 331.0], 0) for (mo014, 1, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo014) create task: ([331.0, 332.0], 0) for (mo014, 2, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo014) create task: ([332.0, 339.0], 0) for (mo014, 3, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo014) create task: ([339.0, 343.0], 0) for (mo014, 4, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo014) create task: ([343.0, 351.0], 0) for (mo014, 5, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo014) create task: ([351.0, 353.0], 0) for (mo014, 6, Comp2)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo014) create task: ([353.0, 356.0], 0) for (mo014, 7, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo014) create task: ([356.0, 359.0], 0) for (mo014, 8, Comp1)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo015) create task: ([493, 494.0], 0) for (mo015, 0, Comp3)
2024-12-29 06:10:43,929 - INFO - at 0:: CustomerAgent(mo015) create task: ([494.0, 495.0], 0) for (mo015, 1, Comp2)
2024-12-29 06:10:43,942 - INFO - at 0:: CustomerAgent(mo015) create task: ([495.0, 504.0], 0) for (mo015, 2, Comp3)
2024-12-29 06:10:43,943 - INFO - at 0:: CustomerAgent(mo015) create task: ([504.0, 512.0], 0) for (mo015, 3, Comp3)
2024-12-29 06:10:43,943 - INFO - at 0:: CustomerAgent(mo015) create task: ([512.0, 517.0], 0) for (mo015, 4, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo015) create task: ([517.0, 523.0], 0) for (mo015, 5, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo015) create task: ([523.0, 529.0], 0) for (mo015, 6, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo015) create task: ([529.0, 530.0], 0) for (mo015, 7, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo015) create task: ([530.0, 535.0], 0) for (mo015, 8, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo016) create task: ([285, 292.0], 0) for (mo016, 0, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo016) create task: ([292.0, 300.0], 0) for (mo016, 1, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo016) create task: ([300.0, 309.0], 0) for (mo016, 2, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo016) create task: ([309.0, 310.0], 0) for (mo016, 3, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo016) create task: ([310.0, 316.0], 0) for (mo016, 4, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo016) create task: ([316.0, 325.0], 0) for (mo016, 5, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo016) create task: ([325.0, 327.0], 0) for (mo016, 6, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo017) create task: ([152, 153.0], 0) for (mo017, 0, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo017) create task: ([153.0, 155.0], 0) for (mo017, 1, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo017) create task: ([155.0, 160.0], 0) for (mo017, 2, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo017) create task: ([160.0, 161.0], 0) for (mo017, 3, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo017) create task: ([161.0, 163.0], 0) for (mo017, 4, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo017) create task: ([163.0, 164.0], 0) for (mo017, 5, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo017) create task: ([164.0, 169.0], 0) for (mo017, 6, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo017) create task: ([169.0, 170.0], 0) for (mo017, 7, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo018) create task: ([480, 486.0], 0) for (mo018, 0, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo018) create task: ([486.0, 494.0], 0) for (mo018, 1, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo018) create task: ([494.0, 502.0], 0) for (mo018, 2, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo018) create task: ([502.0, 509.0], 0) for (mo018, 3, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo018) create task: ([509.0, 512.0], 0) for (mo018, 4, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo019) create task: ([463, 470.0], 0) for (mo019, 0, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo019) create task: ([470.0, 478.0], 0) for (mo019, 1, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo019) create task: ([478.0, 487.0], 0) for (mo019, 2, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo019) create task: ([487.0, 488.0], 0) for (mo019, 3, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo019) create task: ([488.0, 494.0], 0) for (mo019, 4, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo019) create task: ([494.0, 499.0], 0) for (mo019, 5, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo019) create task: ([499.0, 506.0], 0) for (mo019, 6, Comp3)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo019) create task: ([506.0, 515.0], 0) for (mo019, 7, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo020) create task: ([157, 161.0], 0) for (mo020, 0, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo020) create task: ([161.0, 164.0], 0) for (mo020, 1, Comp1)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo020) create task: ([164.0, 165.0], 0) for (mo020, 2, Comp2)
2024-12-29 06:10:43,945 - INFO - at 0:: CustomerAgent(mo020) create task: ([165.0, 170.0], 0) for (mo020, 3, Comp2)
2024-12-29 06:10:43,959 - INFO - at 0:: CustomerAgent(mo020) create task: ([170.0, 171.0], 0) for (mo020, 4, Comp2)
2024-12-29 06:10:43,959 - INFO - at 0:: CustomerAgent(mo020) create task: ([171.0, 176.0], 0) for (mo020, 5, Comp2)
2024-12-29 06:10:43,959 - INFO - at 0:: CustomerAgent(mo020) create task: ([176.0, 178.0], 0) for (mo020, 6, Comp3)
2024-12-29 06:10:43,960 - INFO - at 0:: CustomerAgent(mo020) create task: ([178.0, 180.0], 0) for (mo020, 7, Comp2)
2024-12-29 06:10:43,979 - INFO - at 0:: ProducerAgent(ma1) plan ([262.0, 263.5], ma1) for (mo001, 1, Comp1)
2024-12-29 06:10:43,979 - INFO - at 0:: ProducerAgent(ma1) plan ([263.5, 274.0], ma1) for (mo001, 2, Comp1)
2024-12-29 06:10:43,979 - INFO - at 0:: ProducerAgent(ma1) plan ([274.0, 281.5], ma1) for (mo001, 3, Comp1)
2024-12-29 06:10:43,990 - INFO - at 0:: ProducerAgent(ma1) plan ([281.5, 285.5], ma1) for (mo001, 5, Comp2)
2024-12-29 06:10:43,995 - INFO - at 0:: ProducerAgent(ma1) plan ([285.5, 287.5], ma1) for (mo001, 6, Comp2)
2024-12-29 06:10:43,997 - INFO - at 0:: ProducerAgent(ma1) plan ([287.5, 294.5], ma1) for (mo001, 7, Comp2)
2024-12-29 06:10:43,998 - INFO - at 0:: ProducerAgent(ma1) plan ([515, 525.5], ma1) for (mo002, 0, Comp1)
2024-12-29 06:10:44,000 - INFO - at 0:: ProducerAgent(ma1) plan ([525.5, 527.5], ma1) for (mo002, 1, Comp2)
2024-12-29 06:10:44,001 - INFO - at 0:: ProducerAgent(ma1) plan ([527.5, 532.0], ma1) for (mo002, 2, Comp1)
2024-12-29 06:10:44,006 - INFO - at 0:: ProducerAgent(ma1) plan ([532.0, 534.0], ma1) for (mo002, 3, Comp2)
2024-12-29 06:10:44,008 - INFO - at 0:: ProducerAgent(ma1) plan ([534.0, 540.0], ma1) for (mo002, 4, Comp2)
2024-12-29 06:10:44,009 - INFO - at 0:: ProducerAgent(ma1) plan ([540.0, 553.5], ma1) for (mo002, 5, Comp1)
2024-12-29 06:10:44,012 - INFO - at 0:: ProducerAgent(ma1) plan ([553.5, 564.0], ma1) for (mo003, 1, Comp1)
2024-12-29 06:10:44,013 - INFO - at 0:: ProducerAgent(ma1) plan ([564.0, 572.0], ma1) for (mo003, 2, Comp2)
2024-12-29 06:10:44,078 - INFO - at 0:: ProducerAgent(ma1) create task: ([572.0, 577.0], 0) for (ma1, 0, R1) with duration 97.5
2024-12-29 06:10:44,116 - INFO - at 0:: ProducerAgent(ma2) plan ([253, 266.5], ma2) for (mo001, 0, Comp3)
2024-12-29 06:10:44,116 - INFO - at 0:: ProducerAgent(ma2) plan ([275.0, 278.0], ma2) for (mo001, 4, Comp3)
2024-12-29 06:10:44,116 - INFO - at 0:: ProducerAgent(ma2) plan ([278.0, 288.5], ma2) for (mo003, 0, Comp3)
2024-12-29 06:10:44,126 - INFO - at 0:: ProducerAgent(ma2) plan ([288.5, 299.0], ma2) for (mo003, 6, Comp3)
2024-12-29 06:10:44,128 - INFO - at 0:: ProducerAgent(ma2) plan ([299.0, 309.5], ma2) for (mo003, 7, Comp3)
2024-12-29 06:10:44,128 - INFO - at 0:: ProducerAgent(ma2) plan ([309.5, 317.0], ma2) for (mo004, 6, Comp3)
2024-12-29 06:10:44,128 - INFO - at 0:: ProducerAgent(ma2) plan ([317.0, 329.0], ma2) for (mo004, 7, Comp3)
2024-12-29 06:10:44,128 - INFO - at 0:: ProducerAgent(ma2) plan ([384, 387.0], ma2) for (mo005, 0, Comp3)
2024-12-29 06:10:44,128 - INFO - at 0:: ProducerAgent(ma2) plan ([395.0, 396.5], ma2) for (mo005, 3, Comp3)
2024-12-29 06:10:44,128 - INFO - at 0:: ProducerAgent(ma2) plan ([406.0, 415.0], ma2) for (mo005, 7, Comp3)
2024-12-29 06:10:44,128 - INFO - at 0:: ProducerAgent(ma2) plan ([415.0, 424.0], ma2) for (mo006, 2, Comp3)
2024-12-29 06:10:44,128 - INFO - at 0:: ProducerAgent(ma2) create task: ([424.0, 429.0], 0) for (ma2, 0, R2) with duration 103.5
2024-12-29 06:10:44,147 - INFO - at 0:: ProducerAgent(ma3) plan ([253, 262.0], ma3) for (mo001, 0, Comp3)
2024-12-29 06:10:44,155 - INFO - at 0:: ProducerAgent(ma3) plan ([262.0, 263.0], ma3) for (mo001, 1, Comp1)
2024-12-29 06:10:44,156 - INFO - at 0:: ProducerAgent(ma3) plan ([263.0, 270.0], ma3) for (mo001, 2, Comp1)
2024-12-29 06:10:44,156 - INFO - at 0:: ProducerAgent(ma3) plan ([270.0, 275.0], ma3) for (mo001, 3, Comp1)
2024-12-29 06:10:44,157 - INFO - at 0:: ProducerAgent(ma3) plan ([275.0, 277.0], ma3) for (mo001, 4, Comp3)
2024-12-29 06:10:44,158 - INFO - at 0:: ProducerAgent(ma3) plan ([515, 522.0], ma3) for (mo002, 0, Comp1)
2024-12-29 06:10:44,159 - INFO - at 0:: ProducerAgent(ma3) plan ([524.0, 527.0], ma3) for (mo002, 2, Comp1)
2024-12-29 06:10:44,161 - INFO - at 0:: ProducerAgent(ma3) plan ([535.0, 544.0], ma3) for (mo002, 5, Comp1)
2024-12-29 06:10:44,164 - INFO - at 0:: ProducerAgent(ma3) plan ([544.0, 551.0], ma3) for (mo003, 0, Comp3)
2024-12-29 06:10:44,165 - INFO - at 0:: ProducerAgent(ma3) plan ([551.0, 558.0], ma3) for (mo003, 1, Comp1)
2024-12-29 06:10:44,165 - INFO - at 0:: ProducerAgent(ma3) plan ([558.0, 562.0], ma3) for (mo003, 5, Comp1)
2024-12-29 06:10:44,166 - INFO - at 0:: ProducerAgent(ma3) plan ([562.0, 569.0], ma3) for (mo003, 6, Comp3)
2024-12-29 06:10:44,167 - INFO - at 0:: ProducerAgent(ma3) plan ([569.0, 576.0], ma3) for (mo003, 7, Comp3)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([576.0, 577.0], ma3) for (mo004, 1, Comp1)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([577.0, 585.0], ma3) for (mo004, 2, Comp1)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([585.0, 586.0], ma3) for (mo004, 5, Comp1)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([586.0, 591.0], ma3) for (mo004, 6, Comp3)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([591.0, 599.0], ma3) for (mo004, 7, Comp3)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([599.0, 601.0], ma3) for (mo005, 0, Comp3)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([601.0, 602.0], ma3) for (mo005, 3, Comp3)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([602.0, 603.0], ma3) for (mo005, 4, Comp1)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([603.0, 605.0], ma3) for (mo005, 6, Comp1)
2024-12-29 06:10:44,168 - INFO - at 0:: ProducerAgent(ma3) plan ([605.0, 611.0], ma3) for (mo005, 7, Comp3)
2024-12-29 06:10:44,178 - INFO - at 0:: ProducerAgent(ma3) create task: ([611.0, 616.0], 0) for (ma3, 0, R2) with duration 116.0
2024-12-29 06:10:44,178 - INFO - at 0:: MaintenerAgent(mr1) place proposal for (ma1, 0, R1): ([572.0, 577.0], mr1) - ([572.0, 577.0], mr1)
2024-12-29 06:10:44,178 - INFO - at 0:: MaintenerAgent(mr2) place proposal for (ma2, 0, R2): ([424.0, 429.0], mr2) - ([424.0, 429.0], mr2)
