2024-12-29 06:21:01,505 - INFO - at 0:: CustomerAgent(mo001) create task: ([123, 125.0], 0) for (mo001, 0, Comp2)
2024-12-29 06:21:01,518 - INFO - at 0:: CustomerAgent(mo004) create task: ([271.0, 278.0], 0) for (mo004, 6, Comp1)
2024-12-29 06:21:01,518 - INFO - at 0:: CustomerAgent(mo005) create task: ([515, 516.0], 0) for (mo005, 0, Comp1)
2024-12-29 06:21:01,518 - INFO - at 0:: CustomerAgent(mo005) create task: ([516.0, 521.0], 0) for (mo005, 1, Comp3)
2024-12-29 06:21:01,519 - INFO - at 0:: CustomerAgent(mo005) create task: ([521.0, 523.0], 0) for (mo005, 2, Comp1)
2024-12-29 06:21:01,519 - INFO - at 0:: CustomerAgent(mo005) create task: ([523.0, 525.0], 0) for (mo005, 3, Comp2)
2024-12-29 06:21:01,519 - INFO - at 0:: CustomerAgent(mo005) create task: ([525.0, 531.0], 0) for (mo005, 4, Comp3)
2024-12-29 06:21:01,519 - INFO - at 0:: CustomerAgent(mo005) create task: ([531.0, 536.0], 0) for (mo005, 5, Comp1)
2024-12-29 06:21:01,520 - INFO - at 0:: CustomerAgent(mo005) create task: ([536.0, 543.0], 0) for (mo005, 6, Comp2)
2024-12-29 06:21:01,520 - INFO - at 0:: CustomerAgent(mo006) create task: ([187, 191.0], 0) for (mo006, 0, Comp2)
2024-12-29 06:21:01,520 - INFO - at 0:: CustomerAgent(mo006) create task: ([191.0, 197.0], 0) for (mo006, 1, Comp2)
2024-12-29 06:21:01,521 - INFO - at 0:: CustomerAgent(mo006) create task: ([197.0, 206.0], 0) for (mo006, 2, Comp3)
2024-12-29 06:21:01,521 - INFO - at 0:: CustomerAgent(mo006) create task: ([206.0, 211.0], 0) for (mo006, 3, Comp3)
2024-12-29 06:21:01,521 - INFO - at 0:: CustomerAgent(mo006) create task: ([211.0, 219.0], 0) for (mo006, 4, Comp3)
2024-12-29 06:21:01,521 - INFO - at 0:: CustomerAgent(mo006) create task: ([219.0, 225.0], 0) for (mo006, 5, Comp2)
2024-12-29 06:21:01,522 - INFO - at 0:: CustomerAgent(mo007) create task: ([14, 22.0], 0) for (mo007, 0, Comp1)
2024-12-29 06:21:01,522 - INFO - at 0:: CustomerAgent(mo007) create task: ([22.0, 23.0], 0) for (mo007, 1, Comp1)
2024-12-29 06:21:01,522 - INFO - at 0:: CustomerAgent(mo007) create task: ([23.0, 25.0], 0) for (mo007, 2, Comp1)
2024-12-29 06:21:01,522 - INFO - at 0:: CustomerAgent(mo007) create task: ([25.0, 28.0], 0) for (mo007, 3, Comp2)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo007) create task: ([28.0, 29.0], 0) for (mo007, 4, Comp2)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo008) create task: ([76, 77.0], 0) for (mo008, 0, Comp2)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo008) create task: ([77.0, 82.0], 0) for (mo008, 1, Comp2)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo008) create task: ([82.0, 83.0], 0) for (mo008, 2, Comp2)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo008) create task: ([83.0, 87.0], 0) for (mo008, 3, Comp3)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo008) create task: ([87.0, 93.0], 0) for (mo008, 4, Comp1)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo008) create task: ([93.0, 101.0], 0) for (mo008, 5, Comp1)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo008) create task: ([101.0, 109.0], 0) for (mo008, 6, Comp3)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo008) create task: ([109.0, 116.0], 0) for (mo008, 7, Comp3)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo008) create task: ([116.0, 120.0], 0) for (mo008, 8, Comp3)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo009) create task: ([450, 457.0], 0) for (mo009, 0, Comp2)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo009) create task: ([457.0, 459.0], 0) for (mo009, 1, Comp3)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo009) create task: ([459.0, 467.0], 0) for (mo009, 2, Comp3)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo009) create task: ([467.0, 473.0], 0) for (mo009, 3, Comp1)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo009) create task: ([473.0, 475.0], 0) for (mo009, 4, Comp3)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo009) create task: ([475.0, 476.0], 0) for (mo009, 5, Comp1)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo010) create task: ([363, 369.0], 0) for (mo010, 0, Comp2)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo010) create task: ([369.0, 370.0], 0) for (mo010, 1, Comp3)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo010) create task: ([370.0, 377.0], 0) for (mo010, 2, Comp2)
2024-12-29 06:21:01,523 - INFO - at 0:: CustomerAgent(mo010) create task: ([377.0, 386.0], 0) for (mo010, 3, Comp2)
2024-12-29 06:21:01,529 - INFO - at 0:: CustomerAgent(mo010) create task: ([386.0, 391.0], 0) for (mo010, 4, Comp1)
2024-12-29 06:21:01,529 - INFO - at 0:: CustomerAgent(mo011) create task: ([244, 250.0], 0) for (mo011, 0, Comp2)
2024-12-29 06:21:01,530 - INFO - at 0:: CustomerAgent(mo011) create task: ([250.0, 256.0], 0) for (mo011, 1, Comp1)
2024-12-29 06:21:01,531 - INFO - at 0:: CustomerAgent(mo011) create task: ([256.0, 258.0], 0) for (mo011, 2, Comp1)
2024-12-29 06:21:01,532 - INFO - at 0:: CustomerAgent(mo011) create task: ([258.0, 260.0], 0) for (mo011, 3, Comp2)
2024-12-29 06:21:01,532 - INFO - at 0:: CustomerAgent(mo011) create task: ([260.0, 267.0], 0) for (mo011, 4, Comp1)
2024-12-29 06:21:01,533 - INFO - at 0:: CustomerAgent(mo011) create task: ([267.0, 271.0], 0) for (mo011, 5, Comp1)
2024-12-29 06:21:01,533 - INFO - at 0:: CustomerAgent(mo011) create task: ([271.0, 280.0], 0) for (mo011, 6, Comp2)
2024-12-29 06:21:01,534 - INFO - at 0:: CustomerAgent(mo011) create task: ([280.0, 281.0], 0) for (mo011, 7, Comp3)
2024-12-29 06:21:01,534 - INFO - at 0:: CustomerAgent(mo012) create task: ([236, 245.0], 0) for (mo012, 0, Comp3)
2024-12-29 06:21:01,535 - INFO - at 0:: CustomerAgent(mo012) create task: ([245.0, 249.0], 0) for (mo012, 1, Comp3)
2024-12-29 06:21:01,535 - INFO - at 0:: CustomerAgent(mo012) create task: ([249.0, 258.0], 0) for (mo012, 2, Comp3)
2024-12-29 06:21:01,535 - INFO - at 0:: CustomerAgent(mo012) create task: ([258.0, 267.0], 0) for (mo012, 3, Comp1)
2024-12-29 06:21:01,536 - INFO - at 0:: CustomerAgent(mo012) create task: ([267.0, 271.0], 0) for (mo012, 4, Comp1)
2024-12-29 06:21:01,536 - INFO - at 0:: CustomerAgent(mo012) create task: ([271.0, 276.0], 0) for (mo012, 5, Comp3)
2024-12-29 06:21:01,536 - INFO - at 0:: CustomerAgent(mo012) create task: ([276.0, 281.0], 0) for (mo012, 6, Comp2)
2024-12-29 06:21:01,537 - INFO - at 0:: CustomerAgent(mo012) create task: ([281.0, 288.0], 0) for (mo012, 7, Comp2)
2024-12-29 06:21:01,537 - INFO - at 0:: CustomerAgent(mo013) create task: ([242, 248.0], 0) for (mo013, 0, Comp2)
2024-12-29 06:21:01,538 - INFO - at 0:: CustomerAgent(mo013) create task: ([248.0, 250.0], 0) for (mo013, 1, Comp1)
2024-12-29 06:21:01,538 - INFO - at 0:: CustomerAgent(mo013) create task: ([250.0, 255.0], 0) for (mo013, 2, Comp3)
2024-12-29 06:21:01,539 - INFO - at 0:: CustomerAgent(mo013) create task: ([255.0, 259.0], 0) for (mo013, 3, Comp3)
2024-12-29 06:21:01,539 - INFO - at 0:: CustomerAgent(mo013) create task: ([259.0, 261.0], 0) for (mo013, 4, Comp3)
2024-12-29 06:21:01,539 - INFO - at 0:: CustomerAgent(mo013) create task: ([261.0, 270.0], 0) for (mo013, 5, Comp3)
2024-12-29 06:21:01,540 - INFO - at 0:: CustomerAgent(mo014) create task: ([418, 423.0], 0) for (mo014, 0, Comp2)
2024-12-29 06:21:01,541 - INFO - at 0:: CustomerAgent(mo014) create task: ([423.0, 432.0], 0) for (mo014, 1, Comp3)
2024-12-29 06:21:01,542 - INFO - at 0:: CustomerAgent(mo014) create task: ([432.0, 435.0], 0) for (mo014, 2, Comp1)
2024-12-29 06:21:01,542 - INFO - at 0:: CustomerAgent(mo014) create task: ([435.0, 442.0], 0) for (mo014, 3, Comp1)
2024-12-29 06:21:01,542 - INFO - at 0:: CustomerAgent(mo014) create task: ([442.0, 443.0], 0) for (mo014, 4, Comp3)
2024-12-29 06:21:01,542 - INFO - at 0:: CustomerAgent(mo014) create task: ([443.0, 450.0], 0) for (mo014, 5, Comp1)
2024-12-29 06:21:01,542 - INFO - at 0:: CustomerAgent(mo015) create task: ([279, 285.0], 0) for (mo015, 0, Comp2)
2024-12-29 06:21:01,542 - INFO - at 0:: CustomerAgent(mo015) create task: ([285.0, 293.0], 0) for (mo015, 1, Comp1)
2024-12-29 06:21:01,542 - INFO - at 0:: CustomerAgent(mo015) create task: ([293.0, 297.0], 0) for (mo015, 2, Comp3)
2024-12-29 06:21:01,542 - INFO - at 0:: CustomerAgent(mo015) create task: ([297.0, 298.0], 0) for (mo015, 3, Comp1)
2024-12-29 06:21:01,542 - INFO - at 0:: CustomerAgent(mo015) create task: ([298.0, 305.0], 0) for (mo015, 4, Comp3)
2024-12-29 06:21:01,546 - INFO - at 0:: CustomerAgent(mo015) create task: ([305.0, 308.0], 0) for (mo015, 5, Comp1)
2024-12-29 06:21:01,547 - INFO - at 0:: CustomerAgent(mo015) create task: ([308.0, 316.0], 0) for (mo015, 6, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo015) create task: ([316.0, 319.0], 0) for (mo015, 7, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo016) create task: ([227, 236.0], 0) for (mo016, 0, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo016) create task: ([236.0, 243.0], 0) for (mo016, 1, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo016) create task: ([243.0, 249.0], 0) for (mo016, 2, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo016) create task: ([249.0, 254.0], 0) for (mo016, 3, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo016) create task: ([254.0, 261.0], 0) for (mo016, 4, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo016) create task: ([261.0, 263.0], 0) for (mo016, 5, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo016) create task: ([263.0, 265.0], 0) for (mo016, 6, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo016) create task: ([265.0, 267.0], 0) for (mo016, 7, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo016) create task: ([267.0, 272.0], 0) for (mo016, 8, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo017) create task: ([433, 440.0], 0) for (mo017, 0, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo017) create task: ([440.0, 449.0], 0) for (mo017, 1, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo017) create task: ([449.0, 450.0], 0) for (mo017, 2, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo017) create task: ([450.0, 453.0], 0) for (mo017, 3, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo017) create task: ([453.0, 459.0], 0) for (mo017, 4, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo017) create task: ([459.0, 461.0], 0) for (mo017, 5, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo018) create task: ([333, 339.0], 0) for (mo018, 0, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo018) create task: ([339.0, 342.0], 0) for (mo018, 1, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo018) create task: ([342.0, 351.0], 0) for (mo018, 2, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo018) create task: ([351.0, 357.0], 0) for (mo018, 3, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo018) create task: ([357.0, 362.0], 0) for (mo018, 4, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo018) create task: ([362.0, 370.0], 0) for (mo018, 5, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo018) create task: ([370.0, 379.0], 0) for (mo018, 6, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo018) create task: ([379.0, 384.0], 0) for (mo018, 7, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo018) create task: ([384.0, 392.0], 0) for (mo018, 8, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo019) create task: ([36, 37.0], 0) for (mo019, 0, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo019) create task: ([37.0, 43.0], 0) for (mo019, 1, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo019) create task: ([43.0, 44.0], 0) for (mo019, 2, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo019) create task: ([44.0, 48.0], 0) for (mo019, 3, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo019) create task: ([48.0, 51.0], 0) for (mo019, 4, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo019) create task: ([51.0, 59.0], 0) for (mo019, 5, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo019) create task: ([59.0, 60.0], 0) for (mo019, 6, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo019) create task: ([60.0, 67.0], 0) for (mo019, 7, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo020) create task: ([312, 316.0], 0) for (mo020, 0, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo020) create task: ([316.0, 322.0], 0) for (mo020, 1, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo020) create task: ([322.0, 324.0], 0) for (mo020, 2, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo020) create task: ([324.0, 329.0], 0) for (mo020, 3, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo020) create task: ([329.0, 336.0], 0) for (mo020, 4, Comp3)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo020) create task: ([336.0, 341.0], 0) for (mo020, 5, Comp2)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo020) create task: ([341.0, 343.0], 0) for (mo020, 6, Comp1)
2024-12-29 06:21:01,548 - INFO - at 0:: CustomerAgent(mo020) create task: ([343.0, 349.0], 0) for (mo020, 7, Comp1)
2024-12-29 06:21:01,582 - INFO - at 0:: ProducerAgent(ma1) plan ([123, 125.0], ma1) for (mo001, 0, Comp2)
2024-12-29 06:21:01,582 - INFO - at 0:: ProducerAgent(ma1) plan ([125.0, 127.0], ma1) for (mo001, 1, Comp2)
2024-12-29 06:21:01,582 - INFO - at 0:: ProducerAgent(ma1) plan ([127.0, 131.0], ma1) for (mo001, 2, Comp2)
2024-12-29 06:21:01,590 - INFO - at 0:: ProducerAgent(ma1) plan ([131.0, 138.5], ma1) for (mo001, 3, Comp1)
2024-12-29 06:21:01,592 - INFO - at 0:: ProducerAgent(ma1) plan ([138.5, 147.5], ma1) for (mo001, 4, Comp2)
2024-12-29 06:21:01,593 - INFO - at 0:: ProducerAgent(ma1) plan ([153.0, 160.5], ma1) for (mo001, 6, Comp1)
2024-12-29 06:21:01,593 - INFO - at 0:: ProducerAgent(ma1) plan ([506, 513.5], ma1) for (mo002, 0, Comp1)
2024-12-29 06:21:01,594 - INFO - at 0:: ProducerAgent(ma1) plan ([513.5, 516.5], ma1) for (mo002, 1, Comp1)
2024-12-29 06:21:01,596 - INFO - at 0:: ProducerAgent(ma1) plan ([516.5, 520.5], ma1) for (mo002, 2, Comp2)
2024-12-29 06:21:01,599 - INFO - at 0:: ProducerAgent(ma1) plan ([520.5, 525.5], ma1) for (mo002, 3, Comp2)
2024-12-29 06:21:01,601 - INFO - at 0:: ProducerAgent(ma1) plan ([529.0, 530.0], ma1) for (mo002, 5, Comp2)
2024-12-29 06:21:01,602 - INFO - at 0:: ProducerAgent(ma1) plan ([530.0, 539.0], ma1) for (mo003, 1, Comp1)
2024-12-29 06:21:01,606 - INFO - at 0:: ProducerAgent(ma1) plan ([539.0, 545.0], ma1) for (mo003, 3, Comp2)
2024-12-29 06:21:01,608 - INFO - at 0:: ProducerAgent(ma1) plan ([545.0, 551.0], ma1) for (mo003, 4, Comp2)
2024-12-29 06:21:01,608 - INFO - at 0:: ProducerAgent(ma1) plan ([551.0, 552.5], ma1) for (mo003, 5, Comp1)
2024-12-29 06:21:01,609 - INFO - at 0:: ProducerAgent(ma1) plan ([552.5, 564.5], ma1) for (mo003, 6, Comp1)
2024-12-29 06:21:01,610 - INFO - at 0:: ProducerAgent(ma1) plan ([564.5, 576.5], ma1) for (mo003, 7, Comp1)
2024-12-29 06:21:01,611 - INFO - at 0:: ProducerAgent(ma1) plan ([576.5, 580.5], ma1) for (mo004, 2, Comp2)
2024-12-29 06:21:01,622 - INFO - at 0:: ProducerAgent(ma1) create task: ([580.5, 585.5], 0) for (ma1, 0, R1) with duration 113.5
2024-12-29 06:21:01,627 - INFO - at 0:: ProducerAgent(ma1) create task: ([585.5, 590.5], 0) for (ma1, 1, R1) with duration 113.5
2024-12-29 06:21:01,638 - INFO - at 0:: ProducerAgent(ma2) plan ([145.0, 157.0], ma2) for (mo001, 5, Comp3)
2024-12-29 06:21:01,642 - INFO - at 0:: ProducerAgent(ma2) plan ([522.0, 532.5], ma2) for (mo002, 4, Comp3)
2024-12-29 06:21:01,643 - INFO - at 0:: ProducerAgent(ma2) plan ([532.5, 538.5], ma2) for (mo003, 0, Comp3)
2024-12-29 06:21:01,644 - INFO - at 0:: ProducerAgent(ma2) plan ([538.5, 550.5], ma2) for (mo003, 2, Comp3)
2024-12-29 06:21:01,647 - INFO - at 0:: ProducerAgent(ma2) plan ([550.5, 558.0], ma2) for (mo003, 8, Comp3)
2024-12-29 06:21:01,649 - INFO - at 0:: ProducerAgent(ma2) plan ([558.0, 559.5], ma2) for (mo004, 0, Comp3)
2024-12-29 06:21:01,650 - INFO - at 0:: ProducerAgent(ma2) plan ([559.5, 567.0], ma2) for (mo004, 1, Comp3)
2024-12-29 06:21:01,652 - INFO - at 0:: ProducerAgent(ma2) plan ([567.0, 576.0], ma2) for (mo004, 4, Comp3)
2024-12-29 06:21:01,653 - INFO - at 0:: ProducerAgent(ma2) plan ([576.0, 583.5], ma2) for (mo005, 1, Comp3)
2024-12-29 06:21:01,655 - INFO - at 0:: ProducerAgent(ma2) plan ([583.5, 592.5], ma2) for (mo005, 4, Comp3)
2024-12-29 06:21:01,655 - INFO - at 0:: ProducerAgent(ma2) plan ([592.5, 606.0], ma2) for (mo006, 2, Comp3)
2024-12-29 06:21:01,663 - INFO - at 0:: ProducerAgent(ma2) create task: ([606.0, 611.0], 0) for (ma2, 0, R2) with duration 103.5
2024-12-29 06:21:01,676 - INFO - at 0:: ProducerAgent(ma3) plan ([131.0, 136.0], ma3) for (mo001, 3, Comp1)
2024-12-29 06:21:01,685 - INFO - at 0:: ProducerAgent(ma3) plan ([145.0, 153.0], ma3) for (mo001, 5, Comp3)
2024-12-29 06:21:01,686 - INFO - at 0:: ProducerAgent(ma3) plan ([153.0, 158.0], ma3) for (mo001, 6, Comp1)
2024-12-29 06:21:01,687 - INFO - at 0:: ProducerAgent(ma3) plan ([506, 511.0], ma3) for (mo002, 0, Comp1)
2024-12-29 06:21:01,688 - INFO - at 0:: ProducerAgent(ma3) plan ([511.0, 513.0], ma3) for (mo002, 1, Comp1)
2024-12-29 06:21:01,692 - INFO - at 0:: ProducerAgent(ma3) plan ([522.0, 529.0], ma3) for (mo002, 4, Comp3)
2024-12-29 06:21:01,694 - INFO - at 0:: ProducerAgent(ma3) plan ([529.0, 533.0], ma3) for (mo003, 0, Comp3)
2024-12-29 06:21:01,695 - INFO - at 0:: ProducerAgent(ma3) plan ([533.0, 539.0], ma3) for (mo003, 1, Comp1)
2024-12-29 06:21:01,696 - INFO - at 0:: ProducerAgent(ma3) plan ([539.0, 547.0], ma3) for (mo003, 2, Comp3)
2024-12-29 06:21:01,697 - INFO - at 0:: ProducerAgent(ma3) plan ([547.0, 548.0], ma3) for (mo003, 5, Comp1)
2024-12-29 06:21:01,700 - INFO - at 0:: ProducerAgent(ma3) plan ([548.0, 556.0], ma3) for (mo003, 6, Comp1)
2024-12-29 06:21:01,701 - INFO - at 0:: ProducerAgent(ma3) plan ([556.0, 564.0], ma3) for (mo003, 7, Comp1)
2024-12-29 06:21:01,702 - INFO - at 0:: ProducerAgent(ma3) plan ([564.0, 569.0], ma3) for (mo003, 8, Comp3)
2024-12-29 06:21:01,703 - INFO - at 0:: ProducerAgent(ma3) plan ([569.0, 570.0], ma3) for (mo004, 0, Comp3)
2024-12-29 06:21:01,704 - INFO - at 0:: ProducerAgent(ma3) plan ([570.0, 575.0], ma3) for (mo004, 1, Comp3)
2024-12-29 06:21:01,704 - INFO - at 0:: ProducerAgent(ma3) plan ([575.0, 582.0], ma3) for (mo004, 3, Comp1)
2024-12-29 06:21:01,705 - INFO - at 0:: ProducerAgent(ma3) plan ([582.0, 588.0], ma3) for (mo004, 4, Comp3)
2024-12-29 06:21:01,706 - INFO - at 0:: ProducerAgent(ma3) create task: ([588.0, 593.0], 0) for (ma3, 0, R2) with duration 98.0
2024-12-29 06:21:01,706 - INFO - at 0:: MaintenerAgent(mr1) place proposal for (ma1, 0, R1): ([580.5, 585.5], mr1) - ([580.5, 585.5], mr1)
2024-12-29 06:21:01,706 - INFO - at 0:: MaintenerAgent(mr1) place proposal for (ma1, 1, R1): ([585.5, 590.5], mr1) - ([585.5, 590.5], mr1)
2024-12-29 06:21:01,706 - INFO - at 0:: MaintenerAgent(mr2) place proposal for (ma3, 0, R2): ([588.0, 593.0], mr2) - ([588.0, 593.0], mr2)
2024-12-29 06:21:01,706 - INFO - at 0:: MaintenerAgent(mr2) place proposal for (ma2, 0, R2): ([606.0, 611.0], mr2) - ([606.0, 611.0], mr2)
2024-12-29 06:21:01,706 - INFO - at 0:: ProducerAgent(ma1) accept ([580.5, 585.5], mr1) for (ma1, 0, R1)
2024-12-29 06:21:01,713 - INFO - at 0:: ProducerAgent(ma1) accept ([585.5, 590.5], mr1) for (ma1, 1, R1)
2024-12-29 06:21:01,714 - INFO - at 0:: ProducerAgent(ma2) accept ([606.0, 611.0], mr2) for (ma2, 0, R2)
2024-12-29 06:21:01,715 - INFO - at 0:: ProducerAgent(ma3) accept ([588.0, 593.0], mr2) for (ma3, 0, R2)
