2024-12-29 06:10:17,900 - INFO - at 0:: CustomerAgent(mo001) create task: ([401, 407.0], 0) for (mo001, 0, Comp2)
2024-12-29 06:10:17,911 - INFO - at 0:: CustomerAgent(mo004) create task: ([258, 259.0], 0) for (mo004, 0, Comp2)
2024-12-29 06:10:17,911 - INFO - at 0:: CustomerAgent(mo004) create task: ([259.0, 264.0], 0) for (mo004, 1, Comp3)
2024-12-29 06:10:17,911 - INFO - at 0:: CustomerAgent(mo004) create task: ([264.0, 268.0], 0) for (mo004, 2, Comp2)
2024-12-29 06:10:17,911 - INFO - at 0:: CustomerAgent(mo004) create task: ([268.0, 271.0], 0) for (mo004, 3, Comp2)
2024-12-29 06:10:17,912 - INFO - at 0:: CustomerAgent(mo004) create task: ([271.0, 280.0], 0) for (mo004, 4, Comp2)
2024-12-29 06:10:17,912 - INFO - at 0:: CustomerAgent(mo004) create task: ([280.0, 283.0], 0) for (mo004, 5, Comp1)
2024-12-29 06:10:17,912 - INFO - at 0:: CustomerAgent(mo004) create task: ([283.0, 286.0], 0) for (mo004, 6, Comp2)
2024-12-29 06:10:17,913 - INFO - at 0:: CustomerAgent(mo004) create task: ([286.0, 289.0], 0) for (mo004, 7, Comp1)
2024-12-29 06:10:17,913 - INFO - at 0:: CustomerAgent(mo005) create task: ([227, 230.0], 0) for (mo005, 0, Comp2)
2024-12-29 06:10:17,913 - INFO - at 0:: CustomerAgent(mo005) create task: ([230.0, 239.0], 0) for (mo005, 1, Comp2)
2024-12-29 06:10:17,913 - INFO - at 0:: CustomerAgent(mo005) create task: ([239.0, 243.0], 0) for (mo005, 2, Comp1)
2024-12-29 06:10:17,914 - INFO - at 0:: CustomerAgent(mo005) create task: ([243.0, 246.0], 0) for (mo005, 3, Comp3)
2024-12-29 06:10:17,914 - INFO - at 0:: CustomerAgent(mo005) create task: ([246.0, 252.0], 0) for (mo005, 4, Comp3)
2024-12-29 06:10:17,915 - INFO - at 0:: CustomerAgent(mo005) create task: ([252.0, 259.0], 0) for (mo005, 5, Comp2)
2024-12-29 06:10:17,915 - INFO - at 0:: CustomerAgent(mo005) create task: ([259.0, 268.0], 0) for (mo005, 6, Comp3)
2024-12-29 06:10:17,916 - INFO - at 0:: CustomerAgent(mo005) create task: ([268.0, 269.0], 0) for (mo005, 7, Comp1)
2024-12-29 06:10:17,916 - INFO - at 0:: CustomerAgent(mo006) create task: ([180, 182.0], 0) for (mo006, 0, Comp1)
2024-12-29 06:10:17,916 - INFO - at 0:: CustomerAgent(mo006) create task: ([182.0, 187.0], 0) for (mo006, 1, Comp3)
2024-12-29 06:10:17,917 - INFO - at 0:: CustomerAgent(mo006) create task: ([187.0, 191.0], 0) for (mo006, 2, Comp1)
2024-12-29 06:10:17,917 - INFO - at 0:: CustomerAgent(mo006) create task: ([191.0, 197.0], 0) for (mo006, 3, Comp2)
2024-12-29 06:10:17,917 - INFO - at 0:: CustomerAgent(mo006) create task: ([197.0, 206.0], 0) for (mo006, 4, Comp2)
2024-12-29 06:10:17,917 - INFO - at 0:: CustomerAgent(mo006) create task: ([206.0, 211.0], 0) for (mo006, 5, Comp3)
2024-12-29 06:10:17,918 - INFO - at 0:: CustomerAgent(mo006) create task: ([211.0, 218.0], 0) for (mo006, 6, Comp3)
2024-12-29 06:10:17,918 - INFO - at 0:: CustomerAgent(mo007) create task: ([240, 248.0], 0) for (mo007, 0, Comp1)
2024-12-29 06:10:17,918 - INFO - at 0:: CustomerAgent(mo007) create task: ([248.0, 252.0], 0) for (mo007, 1, Comp1)
2024-12-29 06:10:17,919 - INFO - at 0:: CustomerAgent(mo007) create task: ([252.0, 253.0], 0) for (mo007, 2, Comp2)
2024-12-29 06:10:17,919 - INFO - at 0:: CustomerAgent(mo007) create task: ([253.0, 261.0], 0) for (mo007, 3, Comp2)
2024-12-29 06:10:17,919 - INFO - at 0:: CustomerAgent(mo007) create task: ([261.0, 265.0], 0) for (mo007, 4, Comp1)
2024-12-29 06:10:17,920 - INFO - at 0:: CustomerAgent(mo007) create task: ([265.0, 272.0], 0) for (mo007, 5, Comp2)
2024-12-29 06:10:17,920 - INFO - at 0:: CustomerAgent(mo007) create task: ([272.0, 276.0], 0) for (mo007, 6, Comp2)
2024-12-29 06:10:17,921 - INFO - at 0:: CustomerAgent(mo007) create task: ([276.0, 282.0], 0) for (mo007, 7, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo008) create task: ([239, 240.0], 0) for (mo008, 0, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo008) create task: ([240.0, 249.0], 0) for (mo008, 1, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo008) create task: ([249.0, 252.0], 0) for (mo008, 2, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo008) create task: ([252.0, 254.0], 0) for (mo008, 3, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo008) create task: ([254.0, 262.0], 0) for (mo008, 4, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo008) create task: ([262.0, 268.0], 0) for (mo008, 5, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo008) create task: ([268.0, 277.0], 0) for (mo008, 6, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo009) create task: ([195, 203.0], 0) for (mo009, 0, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo009) create task: ([203.0, 206.0], 0) for (mo009, 1, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo009) create task: ([206.0, 214.0], 0) for (mo009, 2, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo009) create task: ([214.0, 215.0], 0) for (mo009, 3, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo009) create task: ([215.0, 222.0], 0) for (mo009, 4, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo009) create task: ([222.0, 231.0], 0) for (mo009, 5, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo009) create task: ([231.0, 235.0], 0) for (mo009, 6, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo010) create task: ([201, 205.0], 0) for (mo010, 0, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo010) create task: ([205.0, 209.0], 0) for (mo010, 1, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo010) create task: ([209.0, 216.0], 0) for (mo010, 2, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo010) create task: ([216.0, 218.0], 0) for (mo010, 3, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo010) create task: ([218.0, 227.0], 0) for (mo010, 4, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo011) create task: ([501, 509.0], 0) for (mo011, 0, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo011) create task: ([509.0, 514.0], 0) for (mo011, 1, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo011) create task: ([514.0, 518.0], 0) for (mo011, 2, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo011) create task: ([518.0, 527.0], 0) for (mo011, 3, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo011) create task: ([527.0, 531.0], 0) for (mo011, 4, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo012) create task: ([500, 501.0], 0) for (mo012, 0, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo012) create task: ([501.0, 510.0], 0) for (mo012, 1, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo012) create task: ([510.0, 515.0], 0) for (mo012, 2, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo012) create task: ([515.0, 522.0], 0) for (mo012, 3, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo012) create task: ([522.0, 528.0], 0) for (mo012, 4, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo012) create task: ([528.0, 530.0], 0) for (mo012, 5, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo013) create task: ([259, 266.0], 0) for (mo013, 0, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo013) create task: ([266.0, 271.0], 0) for (mo013, 1, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo013) create task: ([271.0, 276.0], 0) for (mo013, 2, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo013) create task: ([276.0, 279.0], 0) for (mo013, 3, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo013) create task: ([279.0, 283.0], 0) for (mo013, 4, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo013) create task: ([283.0, 286.0], 0) for (mo013, 5, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo013) create task: ([286.0, 288.0], 0) for (mo013, 6, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo013) create task: ([288.0, 290.0], 0) for (mo013, 7, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo013) create task: ([290.0, 297.0], 0) for (mo013, 8, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo014) create task: ([45, 48.0], 0) for (mo014, 0, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo014) create task: ([48.0, 52.0], 0) for (mo014, 1, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo014) create task: ([52.0, 59.0], 0) for (mo014, 2, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo014) create task: ([59.0, 65.0], 0) for (mo014, 3, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo014) create task: ([65.0, 74.0], 0) for (mo014, 4, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo014) create task: ([74.0, 80.0], 0) for (mo014, 5, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo014) create task: ([80.0, 84.0], 0) for (mo014, 6, Comp3)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo014) create task: ([84.0, 92.0], 0) for (mo014, 7, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo014) create task: ([92.0, 101.0], 0) for (mo014, 8, Comp2)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo015) create task: ([472, 475.0], 0) for (mo015, 0, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo015) create task: ([475.0, 483.0], 0) for (mo015, 1, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo015) create task: ([483.0, 486.0], 0) for (mo015, 2, Comp1)
2024-12-29 06:10:17,922 - INFO - at 0:: CustomerAgent(mo015) create task: ([486.0, 489.0], 0) for (mo015, 3, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo015) create task: ([489.0, 492.0], 0) for (mo015, 4, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo015) create task: ([492.0, 495.0], 0) for (mo015, 5, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo015) create task: ([495.0, 499.0], 0) for (mo015, 6, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo016) create task: ([227, 236.0], 0) for (mo016, 0, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo016) create task: ([236.0, 240.0], 0) for (mo016, 1, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo016) create task: ([240.0, 244.0], 0) for (mo016, 2, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo016) create task: ([244.0, 249.0], 0) for (mo016, 3, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo016) create task: ([249.0, 257.0], 0) for (mo016, 4, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo016) create task: ([257.0, 261.0], 0) for (mo016, 5, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo017) create task: ([451, 456.0], 0) for (mo017, 0, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo017) create task: ([456.0, 465.0], 0) for (mo017, 1, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo017) create task: ([465.0, 466.0], 0) for (mo017, 2, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo017) create task: ([466.0, 468.0], 0) for (mo017, 3, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo017) create task: ([468.0, 476.0], 0) for (mo017, 4, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo017) create task: ([476.0, 483.0], 0) for (mo017, 5, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo017) create task: ([483.0, 491.0], 0) for (mo017, 6, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo018) create task: ([132, 137.0], 0) for (mo018, 0, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo018) create task: ([137.0, 142.0], 0) for (mo018, 1, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo018) create task: ([142.0, 146.0], 0) for (mo018, 2, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo018) create task: ([146.0, 152.0], 0) for (mo018, 3, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo018) create task: ([152.0, 154.0], 0) for (mo018, 4, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo018) create task: ([154.0, 159.0], 0) for (mo018, 5, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo018) create task: ([159.0, 161.0], 0) for (mo018, 6, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo019) create task: ([238, 241.0], 0) for (mo019, 0, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo019) create task: ([241.0, 247.0], 0) for (mo019, 1, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo019) create task: ([247.0, 252.0], 0) for (mo019, 2, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo019) create task: ([252.0, 253.0], 0) for (mo019, 3, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo019) create task: ([253.0, 256.0], 0) for (mo019, 4, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo019) create task: ([256.0, 265.0], 0) for (mo019, 5, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo019) create task: ([265.0, 272.0], 0) for (mo019, 6, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo019) create task: ([272.0, 280.0], 0) for (mo019, 7, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo020) create task: ([169, 175.0], 0) for (mo020, 0, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo020) create task: ([175.0, 178.0], 0) for (mo020, 1, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo020) create task: ([178.0, 182.0], 0) for (mo020, 2, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo020) create task: ([182.0, 187.0], 0) for (mo020, 3, Comp3)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo020) create task: ([187.0, 196.0], 0) for (mo020, 4, Comp1)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo020) create task: ([196.0, 202.0], 0) for (mo020, 5, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo020) create task: ([202.0, 207.0], 0) for (mo020, 6, Comp2)
2024-12-29 06:10:17,938 - INFO - at 0:: CustomerAgent(mo020) create task: ([207.0, 208.0], 0) for (mo020, 7, Comp2)
2024-12-29 06:10:17,972 - INFO - at 0:: ProducerAgent(ma1) plan ([401, 407.0], ma1) for (mo001, 0, Comp2)
2024-12-29 06:10:17,975 - INFO - at 0:: ProducerAgent(ma1) plan ([417.0, 421.0], ma1) for (mo001, 4, Comp2)
2024-12-29 06:10:17,983 - INFO - at 0:: ProducerAgent(ma1) plan ([421.0, 427.0], ma1) for (mo001, 5, Comp1)
2024-12-29 06:10:17,984 - INFO - at 0:: ProducerAgent(ma1) plan ([427.0, 439.0], ma1) for (mo001, 6, Comp1)
2024-12-29 06:10:17,985 - INFO - at 0:: ProducerAgent(ma1) plan ([439.0, 441.0], ma1) for (mo002, 1, Comp2)
2024-12-29 06:10:17,986 - INFO - at 0:: ProducerAgent(ma1) plan ([441.0, 451.5], ma1) for (mo002, 2, Comp1)
2024-12-29 06:10:17,990 - INFO - at 0:: ProducerAgent(ma1) plan ([451.5, 460.5], ma1) for (mo002, 4, Comp2)
2024-12-29 06:10:17,991 - INFO - at 0:: ProducerAgent(ma1) plan ([460.5, 471.0], ma1) for (mo002, 5, Comp1)
2024-12-29 06:10:17,992 - INFO - at 0:: ProducerAgent(ma1) plan ([499.0, 502.0], ma1) for (mo003, 2, Comp2)
2024-12-29 06:10:17,993 - INFO - at 0:: ProducerAgent(ma1) plan ([502.0, 503.0], ma1) for (mo004, 0, Comp2)
2024-12-29 06:10:17,995 - INFO - at 0:: ProducerAgent(ma1) plan ([503.0, 507.0], ma1) for (mo004, 2, Comp2)
2024-12-29 06:10:17,998 - INFO - at 0:: ProducerAgent(ma1) plan ([507.0, 510.0], ma1) for (mo004, 3, Comp2)
2024-12-29 06:10:17,998 - INFO - at 0:: ProducerAgent(ma1) plan ([510.0, 519.0], ma1) for (mo004, 4, Comp2)
2024-12-29 06:10:17,998 - INFO - at 0:: ProducerAgent(ma1) plan ([519.0, 523.5], ma1) for (mo004, 5, Comp1)
2024-12-29 06:10:17,998 - INFO - at 0:: ProducerAgent(ma1) plan ([523.5, 526.5], ma1) for (mo004, 6, Comp2)
2024-12-29 06:10:17,998 - INFO - at 0:: ProducerAgent(ma1) plan ([526.5, 531.0], ma1) for (mo004, 7, Comp1)
2024-12-29 06:10:18,006 - INFO - at 0:: ProducerAgent(ma1) create task: ([531.0, 536.0], 0) for (ma1, 0, R1) with duration 95.0
2024-12-29 06:10:18,019 - INFO - at 0:: ProducerAgent(ma2) plan ([407.0, 408.5], ma2) for (mo001, 1, Comp3)
2024-12-29 06:10:18,024 - INFO - at 0:: ProducerAgent(ma2) plan ([408.5, 419.0], ma2) for (mo001, 2, Comp3)
2024-12-29 06:10:18,026 - INFO - at 0:: ProducerAgent(ma2) plan ([419.0, 422.0], ma2) for (mo001, 3, Comp3)
2024-12-29 06:10:18,027 - INFO - at 0:: ProducerAgent(ma2) plan ([433.0, 437.5], ma2) for (mo001, 7, Comp3)
2024-12-29 06:10:18,028 - INFO - at 0:: ProducerAgent(ma2) plan ([437.5, 449.5], ma2) for (mo001, 8, Comp3)
2024-12-29 06:10:18,029 - INFO - at 0:: ProducerAgent(ma2) plan ([449.5, 457.0], ma2) for (mo002, 0, Comp3)
2024-12-29 06:10:18,030 - INFO - at 0:: ProducerAgent(ma2) plan ([457.0, 466.0], ma2) for (mo002, 3, Comp3)
2024-12-29 06:10:18,031 - INFO - at 0:: ProducerAgent(ma2) plan ([496, 497.5], ma2) for (mo003, 0, Comp3)
2024-12-29 06:10:18,031 - INFO - at 0:: ProducerAgent(ma2) plan ([497.5, 500.5], ma2) for (mo003, 1, Comp3)
2024-12-29 06:10:18,031 - INFO - at 0:: ProducerAgent(ma2) plan ([502.0, 514.0], ma2) for (mo003, 3, Comp3)
2024-12-29 06:10:18,031 - INFO - at 0:: ProducerAgent(ma2) plan ([514.0, 518.5], ma2) for (mo003, 4, Comp3)
2024-12-29 06:10:18,031 - INFO - at 0:: ProducerAgent(ma2) plan ([518.5, 521.5], ma2) for (mo003, 5, Comp3)
2024-12-29 06:10:18,031 - INFO - at 0:: ProducerAgent(ma2) plan ([521.5, 529.0], ma2) for (mo004, 1, Comp3)
2024-12-29 06:10:18,038 - INFO - at 0:: ProducerAgent(ma2) plan ([529.0, 533.5], ma2) for (mo005, 3, Comp3)
2024-12-29 06:10:18,040 - INFO - at 0:: ProducerAgent(ma2) plan ([533.5, 542.5], ma2) for (mo005, 4, Comp3)
2024-12-29 06:10:18,040 - INFO - at 0:: ProducerAgent(ma2) create task: ([542.5, 547.5], 0) for (ma2, 0, R2) with duration 106.5
2024-12-29 06:10:18,051 - INFO - at 0:: ProducerAgent(ma3) plan ([407.0, 408.0], ma3) for (mo001, 1, Comp3)
2024-12-29 06:10:18,052 - INFO - at 0:: ProducerAgent(ma3) plan ([408.0, 415.0], ma3) for (mo001, 2, Comp3)
2024-12-29 06:10:18,053 - INFO - at 0:: ProducerAgent(ma3) plan ([415.0, 417.0], ma3) for (mo001, 3, Comp3)
2024-12-29 06:10:18,063 - INFO - at 0:: ProducerAgent(ma3) plan ([421.0, 425.0], ma3) for (mo001, 5, Comp1)
2024-12-29 06:10:18,064 - INFO - at 0:: ProducerAgent(ma3) plan ([425.0, 433.0], ma3) for (mo001, 6, Comp1)
2024-12-29 06:10:18,065 - INFO - at 0:: ProducerAgent(ma3) plan ([433.0, 436.0], ma3) for (mo001, 7, Comp3)
2024-12-29 06:10:18,066 - INFO - at 0:: ProducerAgent(ma3) plan ([436.0, 444.0], ma3) for (mo001, 8, Comp3)
2024-12-29 06:10:18,066 - INFO - at 0:: ProducerAgent(ma3) plan ([444.0, 449.0], ma3) for (mo002, 0, Comp3)
2024-12-29 06:10:18,067 - INFO - at 0:: ProducerAgent(ma3) plan ([449.0, 456.0], ma3) for (mo002, 2, Comp1)
2024-12-29 06:10:18,068 - INFO - at 0:: ProducerAgent(ma3) plan ([456.0, 462.0], ma3) for (mo002, 3, Comp3)
2024-12-29 06:10:18,068 - INFO - at 0:: ProducerAgent(ma3) plan ([462.0, 469.0], ma3) for (mo002, 5, Comp1)
2024-12-29 06:10:18,068 - INFO - at 0:: ProducerAgent(ma3) plan ([496, 497.0], ma3) for (mo003, 0, Comp3)
2024-12-29 06:10:18,072 - INFO - at 0:: ProducerAgent(ma3) plan ([497.0, 499.0], ma3) for (mo003, 1, Comp3)
2024-12-29 06:10:18,074 - INFO - at 0:: ProducerAgent(ma3) plan ([502.0, 510.0], ma3) for (mo003, 3, Comp3)
2024-12-29 06:10:18,075 - INFO - at 0:: ProducerAgent(ma3) plan ([510.0, 513.0], ma3) for (mo003, 4, Comp3)
2024-12-29 06:10:18,076 - INFO - at 0:: ProducerAgent(ma3) plan ([513.0, 515.0], ma3) for (mo003, 5, Comp3)
2024-12-29 06:10:18,077 - INFO - at 0:: ProducerAgent(ma3) plan ([515.0, 520.0], ma3) for (mo004, 1, Comp3)
2024-12-29 06:10:18,078 - INFO - at 0:: ProducerAgent(ma3) plan ([520.0, 523.0], ma3) for (mo004, 5, Comp1)
2024-12-29 06:10:18,081 - INFO - at 0:: ProducerAgent(ma3) plan ([523.0, 526.0], ma3) for (mo004, 7, Comp1)
2024-12-29 06:10:18,082 - INFO - at 0:: ProducerAgent(ma3) plan ([526.0, 530.0], ma3) for (mo005, 2, Comp1)
2024-12-29 06:10:18,083 - INFO - at 0:: ProducerAgent(ma3) plan ([530.0, 533.0], ma3) for (mo005, 3, Comp3)
2024-12-29 06:10:18,084 - INFO - at 0:: ProducerAgent(ma3) plan ([533.0, 539.0], ma3) for (mo005, 4, Comp3)
2024-12-29 06:10:18,085 - INFO - at 0:: ProducerAgent(ma3) plan ([539.0, 548.0], ma3) for (mo005, 6, Comp3)
2024-12-29 06:10:18,085 - INFO - at 0:: ProducerAgent(ma3) plan ([548.0, 549.0], ma3) for (mo005, 7, Comp1)
2024-12-29 06:10:18,086 - INFO - at 0:: ProducerAgent(ma3) plan ([549.0, 551.0], ma3) for (mo006, 0, Comp1)
2024-12-29 06:10:18,094 - INFO - at 0:: ProducerAgent(ma3) create task: ([551.0, 556.0], 0) for (ma3, 0, R2) with duration 115.0
